config,qid,rank_complete,oracle_beneficial,edited,support_complete_delta,support_recall_delta,added_gold,added_non_gold,removed_gold,removed_non_gold,hard_negative_types
margin20,67326a9408c711ebbd91ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,e7d5fd3708c811ebbd92ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,1649093b091e11ebbdaeac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,371c1d5e0bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,42525ae2089311ebbd74ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,b66d42be0bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,f9a3bf6a0bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,cc98efde0bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,c91ee6480bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,277abef40bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,26ba678e0bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,a96fec4c0bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,c5d5e525088811ebbd6eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,2c316f4608bb11ebbd88ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,c97a9d3c08c411ebbd8eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,8be3dafe08d511ebbd98ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,d77302ce08b711ebbd88ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,57e7c378087311ebbd66ac1f6bf848b6,False,True,True,1.0,0.5,1,0,0,1,{}
margin20,f67a19540bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,5bbe52ec08e311ebbda4ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,5f35e944087011ebbd62ac1f6bf848b6,False,True,True,1.0,0.5,1,0,0,1,{}
margin20,9ddd446b089f11ebbd78ac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,3d4662300bb011ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,0735d65e08b711ebbd88ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,812068dd087e11ebbd6bac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,701433f00baf11ebab90acde48001122,False,True,True,1.0,0.5,1,0,0,1,{}
margin20,53d6ad2a0bb011ebab90acde48001122,False,True,True,1.0,0.5,1,0,0,1,{}
margin20,e979075e0bda11eba7f7acde48001122,True,False,True,-1.0,-0.5,0,1,1,0,"{""bridge_entity_distractor"": 1}"
margin20,2e294eec0bde11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,676bf7000bb011ebab90acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,5760bd8208b311ebbd86ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,acdf3b1e08d411ebbd96ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,bb72bde108a711ebbd7fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,d1ca4c640bdd11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,e140bb540bda11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,7c7bf2d308c011ebbd8aac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,effa87900bdc11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,4fa1e2b5097211ebbdb0ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,a3ac1ca20bda11eba7f7acde48001122,False,True,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,b358b348084e11ebbd56ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,13fc53700bde11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,ecf5d7b60bdc11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,8715eeb808e411ebbda4ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,74e1c5da0bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,e8df7a2e095c11ebbdaeac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,843cd4520bd911eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,d6e0f7f00bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,ec5882f008bb11ebbd88ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,df13ddf40bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,4ccfe12d08b811ebbd88ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,48d7196a08df11ebbda0ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,87e4e1e0088b11ebbd6fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,67f75e6008ec11ebbda7ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,26497355084c11ebbd56ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,10b8d7940baf11ebab90acde48001122,False,True,True,1.0,0.5,1,0,0,1,{}
margin20,c21f7548085c11ebbd5cac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,c2b303ae08c411ebbd8eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,1152ae5408f611ebbdaaac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,f6f9fbdc0bd911eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,4118ac360bda11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,54014a680baf11ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,a3e5f6e6086711ebbd5eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,fd704fe00bdc11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,a139d5b8096811ebbdafac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,b4f937fa08cf11ebbd95ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,fbf8fd9e0bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,a4d8ea760bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,05b1ac800bdd11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,6e6f7ec20bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,08cae5720baf11ebab90acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,dfaed4a408b211ebbd85ac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,8c7fffe40bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,2b9528860bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,20ad267b087411ebbd67ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,b73268780bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,16e1006809ab11ebbdb0ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,70a6d78e085311ebbd59ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,28470e820bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,0cdb4d11085c11ebbd5cac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,af16832e0bdb11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,bd036cfc088811ebbd6eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,776002d4090a11ebbdadac1f6bf848b6,False,True,True,1.0,0.5,1,0,0,1,{}
margin20,5a733ed40bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,cc3587140bdd11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,f418184a08be11ebbd8aac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,9d054e980bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,b74ad1d208f511ebbdaaac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,ab238f6a0bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,8e162d18086711ebbd5eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,89cb4a26089511ebbd75ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,3143ca94096011ebbdafac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,ae3836900bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,a42b97c80bdc11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,8bc6a73a0bb011ebab90acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,73755d740bd911eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,844db8ce0bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,1691ef940bdb11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,a8cbc4c40bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,1dba599508b811ebbd88ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,4ab64cf80bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,1767e56608e011ebbda1ac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,9766cddc0bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,5a34b04e0bd911eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""bridge_entity_distractor"": 1}"
margin20,f4427a300bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,e9940b6a0baf11ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,064edb0908cd11ebbd93ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,169c31500bb011ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,cdab733e086711ebbd5eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,d759ab480bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,f329c007089011ebbd72ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,37a7af5a0bb011ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""bridge_entity_distractor"": 1}"
margin20,5effec28087111ebbd63ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,28db126d08c911ebbd92ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,db3efac40bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,07f4d7620bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,bd46e5d20baf11ebab90acde48001122,True,False,True,-1.0,-0.5,0,1,1,0,"{""lexical_hard_negative"": 1}"
margin20,0cbcfc680bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,904d037508ab11ebbd82ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,0e73737408ba11ebbd88ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,6b6a8d6008c411ebbd8eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,2cc66d74089011ebbd72ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,1d3a02a40bdc11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""low_signal_deep_negative"": 1}"
margin20,534cb7600bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,f775073c086b11ebbd60ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,e3d357bc08d511ebbd98ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,8f153a80084911ebbd55ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,4610f47c095811ebbdaeac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,b8f13b3709b111ebbdb0ac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,20058aec0bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,ab622778089911ebbd77ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,897bcb4a0bb011ebab90acde48001122,False,True,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,6c7f03240bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,5df2969e0baf11ebab90acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,66119246086f11ebbd62ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,8ba63ce8098f11ebbdb0ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,5bdd3aec087d11ebbd6aac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,858455fe087a11ebbd67ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,cfa6279a085511ebbd59ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,6ae33560087211ebbd65ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,fada4867088b11ebbd6fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,bc48115a094e11ebbdaeac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,899ecc9e0bb011ebab90acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,979c47d20bdc11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,8820c510086411ebbd5eac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,a56254760bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,a4f725e5088c11ebbd6fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,e1a69e46088911ebbd6eac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,f5712c9c08a811ebbd7fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,adf633ba08b911ebbd88ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,b0b2952008d311ebbd96ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,6f4ef6f60bd911eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,3293d68c0bde11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,611ddbf80bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,464cfa460bd911eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,14576a100bdb11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,4ec76c9c089111ebbd73ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,3bd4278d08fb11ebbdacac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,74eb875e086a11ebbd5fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,816523c60bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,7b0abe460baf11ebab90acde48001122,False,True,True,1.0,0.5,1,0,0,1,{}
margin20,81502a9c08c211ebbd8cac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,1ca3370c0bdc11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,cc4649340bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,8587408808d511ebbd98ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,381f9d94086811ebbd5eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,196d76740bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,940af910087111ebbd63ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,fa5c70d4092711ebbdaeac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,7154c5b40bdb11eba7f7acde48001122,False,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,2dd3bff80bda11eba7f7acde48001122,True,False,True,-1.0,-0.5,0,1,1,0,"{""lexical_hard_negative"": 1}"
margin20,befd7f2008bf11ebbd8aac1f6bf848b6,False,True,True,1.0,0.5,1,0,0,1,{}
margin20,fa11eeb4095a11ebbdaeac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,4aa323fa0bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,7de9188c088b11ebbd6fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,593584760bb011ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,9eb2d88408a711ebbd7fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,a66836a00bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,cbbcad9a08d511ebbd98ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,c4dffdf00bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,360ce1840bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,2080c9f00bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,07f2140e0bdc11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,4a3e57f708c511ebbd8eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,2f3b107c0bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,1ca95b8a084b11ebbd56ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,f48d94d00bd911eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,480d6482089211ebbd73ac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,5a3102b8084c11ebbd56ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,5b43e68c086211ebbd5dac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,a5a591200bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,607cb64a0bde11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""low_signal_deep_negative"": 1}"
margin20,c50db07a0baf11ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,d1086a1d08d911ebbd9cac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,86947bc20bdb11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,149af27608ab11ebbd81ac1f6bf848b6,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,0f26cc3508a711ebbd7fac1f6bf848b6,False,True,True,1.0,0.5,1,0,0,1,{}
margin20,2970a097087111ebbd63ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,5cb4d8ae0bb011ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,931a85420bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,44268f9c0bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,eea5851e088c11ebbd70ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,7df3efc40baf11ebab90acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,02506a4208b611ebbd88ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,4abc260608dc11ebbd9cac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,81c09831088c11ebbd6fac1f6bf848b6,False,True,True,1.0,0.5,1,0,0,1,{}
margin20,768adc94088411ebbd6dac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,cc66e2500bdd11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,aaaf85840bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,7d84cc78086411ebbd5eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,3252f09908c511ebbd8eac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,5db7d3f00bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,7d638c340bd911eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,ee702173086311ebbd5eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,c3e1ad9e090d11ebbdadac1f6bf848b6,False,True,True,1.0,0.5,1,0,0,1,{}
margin20,3ced5368089311ebbd74ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,29970e8e0baf11ebab90acde48001122,False,True,True,1.0,0.5,1,0,0,1,{}
margin20,a9a7d5580bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,5affe63d08f311ebbdaaac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,0f06923008d311ebbd96ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,122324e8089111ebbd72ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,73ec0f28091811ebbdaeac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,1c92cdf40bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,74df4c060bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,bce26ccf08a811ebbd7fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,f5175c840bdd11eba7f7acde48001122,False,True,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,b665196708a611ebbd7fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,05b761f108e211ebbda3ac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,e7f8e98808a311ebbd7cac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,9c5173de0bdb11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,027278700bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,b045a6bd085711ebbd5aac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,6ffa31bc0bdc11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,bea2cca708a911ebbd80ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,1bf41cb00bda11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,d2b2c30008a811ebbd7fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,6aadb514085b11ebbd5cac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,30170c900bb011ebab90acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,41d2f75d096c11ebbdafac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,aa73a9fb08b611ebbd88ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,9c34daf20bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,71a137c6084a11ebbd56ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,06a649120bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,a85c9b480bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""low_signal_deep_negative"": 1}"
margin20,567300700bdc11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,4bda61000bda11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin20,2f09d429089e11ebbd78ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,cd4ceac40bd911eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,0e7078b00bb011ebab90acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,0f15e3e40bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,efdee68e0bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,cd73fa43092711ebbdaeac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,1900f7600baf11ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,642b190c0bda11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,f26542c808c511ebbd8fac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin20,3602458e0bb011ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,cc1013260bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,6352d6c208d111ebbd95ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin20,2319739c0bde11eba7f7acde48001122,False,True,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,e862a5900bdb11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin20,9f3d48340bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
