dataset,base_dataset,query_index,query_idx,question,method,gold_doc_count,support_hit_count,support_recall,support_complete,missing_count,selected_positions_json,selected_titles_json,missing_titles_json,rankgpt_parse_ok,rankgpt_prompt_has_no_think,rankgpt_selected_count,rankgpt_parse_source,rankgpt_error
HotpotQA,hotpotqa,716,716,The Plymouth fury produced from 1955 to 1989  was replaced by what for police and fleet applications?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 6, 3]","[""Plymouth Fury"", ""Plymouth Gran Fury"", ""Chrysler F platform"", ""Chrysler M platform"", ""Plymouth Acclaim""]",[],,,,,
HotpotQA,hotpotqa,716,716,The Plymouth fury produced from 1955 to 1989  was replaced by what for police and fleet applications?,dbec_selective,2,2,1.0,1,0,"[2, 18, 0, 1, 3]","[""Chrysler F platform"", ""Mazda6"", ""Plymouth Fury"", ""Plymouth Gran Fury"", ""Plymouth Acclaim""]",[],,,,,
HotpotQA,hotpotqa,716,716,The Plymouth fury produced from 1955 to 1989  was replaced by what for police and fleet applications?,rankgpt_sliding20_step10_no_think,2,1,0.5,0,1,"[0, 1, 5, 3, 4]","[""Plymouth Fury"", ""Plymouth Gran Fury"", ""Dodge Diplomat"", ""Plymouth Acclaim"", ""Plymouth Caravelle""]","[""Chrysler F platform""]",1,1,5,json,
HotpotQA,hotpotqa,717,717,Which show co-hosted by Hoda Kotb was produced by Brian Balthazar?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Hoda Kotb"", ""Brian Balthazar"", ""Bobbie Thomas"", ""Floyd (30 Rock)"", ""Saving Forever""]",[],,,,,
HotpotQA,hotpotqa,717,717,Which show co-hosted by Hoda Kotb was produced by Brian Balthazar?,setr_faithful,2,2,1.0,1,0,"[1, 4, 0, 2, 3]","[""Brian Balthazar"", ""Saving Forever"", ""Hoda Kotb"", ""Bobbie Thomas"", ""Floyd (30 Rock)""]",[],,,,,
HotpotQA,hotpotqa,717,717,Which show co-hosted by Hoda Kotb was produced by Brian Balthazar?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Brian Balthazar"", ""Hoda Kotb"", ""Bobbie Thomas"", ""Floyd (30 Rock)"", ""Saving Forever""]",[],,,,,
HotpotQA,hotpotqa,717,717,Which show co-hosted by Hoda Kotb was produced by Brian Balthazar?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[0, 1, 3, 7, 63]","[""Hoda Kotb"", ""Brian Balthazar"", ""Floyd (30 Rock)"", ""Anna Howard Shaw Day"", ""Fantasy (game show)""]",[],1,1,5,json,
HotpotQA,hotpotqa,718,718,Multiple award-winning actor Gary Sinise appeared in The Stand in 1994 - a miniseries based on a novel and screenplay by which noted author?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""The Stand (miniseries)"", ""List of The Stand characters"", ""The Rage: Carrie 2"", ""Gary Sinise"", ""Christine (1983 film)""]",[],,,,,
HotpotQA,hotpotqa,718,718,Multiple award-winning actor Gary Sinise appeared in The Stand in 1994 - a miniseries based on a novel and screenplay by which noted author?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""The Stand (miniseries)"", ""List of The Stand characters"", ""The Rage: Carrie 2"", ""Gary Sinise"", ""Christine (1983 film)""]",[],,,,,
HotpotQA,hotpotqa,718,718,Multiple award-winning actor Gary Sinise appeared in The Stand in 1994 - a miniseries based on a novel and screenplay by which noted author?,dbec_selective,2,2,1.0,1,0,"[6, 0, 1, 2, 3]","[""You Can't Kill Stephen King"", ""The Stand (miniseries)"", ""List of The Stand characters"", ""The Rage: Carrie 2"", ""Gary Sinise""]",[],,,,,
HotpotQA,hotpotqa,718,718,Multiple award-winning actor Gary Sinise appeared in The Stand in 1994 - a miniseries based on a novel and screenplay by which noted author?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[0, 3, 5, 7, 61]","[""The Stand (miniseries)"", ""Gary Sinise"", ""George Wallace (film)"", ""Of Mice and Men (1992 film)"", ""Legends of the Fall""]",[],1,1,5,json,
HotpotQA,hotpotqa,719,719,"How many acts is the ballet Rita Sangalli premiered in, in the year 1876?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Rita Sangalli"", ""Sylvia (ballet)"", ""Marie Bonfanti"", ""1876 in architecture"", ""1876 in Germany""]",[],,,,,
HotpotQA,hotpotqa,719,719,"How many acts is the ballet Rita Sangalli premiered in, in the year 1876?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Rita Sangalli"", ""Sylvia (ballet)"", ""Marie Bonfanti"", ""1876 in architecture"", ""1876 in Germany""]",[],,,,,
HotpotQA,hotpotqa,719,719,"How many acts is the ballet Rita Sangalli premiered in, in the year 1876?",dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Sylvia (ballet)"", ""Rita Sangalli"", ""Marie Bonfanti"", ""1876 in architecture"", ""1876 in Germany""]",[],,,,,
HotpotQA,hotpotqa,719,719,"How many acts is the ballet Rita Sangalli premiered in, in the year 1876?",rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 0, 5, 65, 10]","[""Sylvia (ballet)"", ""Rita Sangalli"", ""La Fille de marbre"", ""Whittington (opera)"", ""Fantasio (Offenbach)""]",[],1,1,5,json,
HotpotQA,hotpotqa,720,720,Who provided the source material for the 2015 Australian revenge comedy-drama film in which Rebecca Gibney featured? ,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""The Dressmaker (2015 film)"", ""Rebecca Gibney"", ""The Killing Field"", ""Small Claims: The Reunion"", ""Winter (TV series)""]",[],,,,,
HotpotQA,hotpotqa,720,720,Who provided the source material for the 2015 Australian revenge comedy-drama film in which Rebecca Gibney featured? ,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""The Dressmaker (2015 film)"", ""Rebecca Gibney"", ""The Killing Field"", ""Small Claims: The Reunion"", ""Winter (TV series)""]",[],,,,,
HotpotQA,hotpotqa,720,720,Who provided the source material for the 2015 Australian revenge comedy-drama film in which Rebecca Gibney featured? ,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""The Dressmaker (2015 film)"", ""Rebecca Gibney"", ""The Killing Field"", ""Small Claims: The Reunion"", ""Winter (TV series)""]",[],,,,,
HotpotQA,hotpotqa,720,720,Who provided the source material for the 2015 Australian revenge comedy-drama film in which Rebecca Gibney featured? ,rankgpt_sliding20_step10_no_think,2,1,0.5,0,1,"[0, 3, 6, 7, 8]","[""The Dressmaker (2015 film)"", ""Small Claims: The Reunion"", ""Mental (2012 film)"", ""Small Claims (TV film)"", ""Profile of a Serial Killer""]","[""Rebecca Gibney""]",1,1,5,json,
HotpotQA,hotpotqa,721,721,Thunderbirds was a film featuring the exploits of what part of the Oklahoma Army National Guard?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Thunderbirds (1952 film)"", ""45th Infantry Division (United States)"", ""Oklahoma Air National Guard"", ""Oklahoma Army National Guard"", ""189th Field Artillery Regiment (United States)""]",[],,,,,
HotpotQA,hotpotqa,721,721,Thunderbirds was a film featuring the exploits of what part of the Oklahoma Army National Guard?,setr_faithful,2,2,1.0,1,0,"[0, 1, 4, 2, 3]","[""Thunderbirds (1952 film)"", ""45th Infantry Division (United States)"", ""189th Field Artillery Regiment (United States)"", ""Oklahoma Air National Guard"", ""Oklahoma Army National Guard""]",[],,,,,
HotpotQA,hotpotqa,721,721,Thunderbirds was a film featuring the exploits of what part of the Oklahoma Army National Guard?,dbec_selective,2,2,1.0,1,0,"[58, 0, 1, 2, 3]","[""Quadrophenia (film)"", ""Thunderbirds (1952 film)"", ""45th Infantry Division (United States)"", ""Oklahoma Air National Guard"", ""Oklahoma Army National Guard""]",[],,,,,
HotpotQA,hotpotqa,721,721,Thunderbirds was a film featuring the exploits of what part of the Oklahoma Army National Guard?,rankgpt_sliding20_step10_no_think,2,1,0.5,0,1,"[1, 3, 4, 29, 40]","[""45th Infantry Division (United States)"", ""Oklahoma Army National Guard"", ""189th Field Artillery Regiment (United States)"", ""28th Infantry Division (United States)"", ""16th Military Police Brigade (United States)""]","[""Thunderbirds (1952 film)""]",1,1,5,json,
HotpotQA,hotpotqa,722,722,The community that contains Downtown Summerlin occupies how many acres?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Summerlin, Nevada"", ""Downtown Summerlin"", ""Downtown Summerlin (shopping center)"", ""Red Rock Casino, Resort &amp; Spa"", ""Suncoast Hotel and Casino""]",[],,,,,
HotpotQA,hotpotqa,722,722,The community that contains Downtown Summerlin occupies how many acres?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Summerlin, Nevada"", ""Downtown Summerlin"", ""Downtown Summerlin (shopping center)"", ""Red Rock Casino, Resort &amp; Spa"", ""Suncoast Hotel and Casino""]",[],,,,,
HotpotQA,hotpotqa,722,722,The community that contains Downtown Summerlin occupies how many acres?,dbec_selective,2,2,1.0,1,0,"[0, 2, 1, 3, 4]","[""Summerlin, Nevada"", ""Downtown Summerlin (shopping center)"", ""Downtown Summerlin"", ""Red Rock Casino, Resort &amp; Spa"", ""Suncoast Hotel and Casino""]",[],,,,,
HotpotQA,hotpotqa,722,722,The community that contains Downtown Summerlin occupies how many acres?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 3, 4, 0, 20]","[""Downtown Summerlin"", ""Red Rock Casino, Resort &amp; Spa"", ""Suncoast Hotel and Casino"", ""Summerlin, Nevada"", ""Del Mar Fairgrounds""]",[],1,1,5,json,
HotpotQA,hotpotqa,723,723,"On which station did the 2014 South Korean television series, starring the main rapper of boyband SS501, air?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Kim Hyun-joong"", ""Inspiring Generation"", ""Boys Over Flowers (TV series)"", ""Heo Young-saeng"", ""Kim Hyung-jun""]",[],,,,,
HotpotQA,hotpotqa,723,723,"On which station did the 2014 South Korean television series, starring the main rapper of boyband SS501, air?",setr_faithful,2,2,1.0,1,0,"[1, 14, 0, 2, 3]","[""Inspiring Generation"", ""My Secret Hotel"", ""Kim Hyun-joong"", ""Boys Over Flowers (TV series)"", ""Heo Young-saeng""]",[],,,,,
HotpotQA,hotpotqa,723,723,"On which station did the 2014 South Korean television series, starring the main rapper of boyband SS501, air?",dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Kim Hyun-joong"", ""Inspiring Generation"", ""Boys Over Flowers (TV series)"", ""Heo Young-saeng"", ""Kim Hyung-jun""]",[],,,,,
HotpotQA,hotpotqa,723,723,"On which station did the 2014 South Korean television series, starring the main rapper of boyband SS501, air?",rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 0, 2, 31, 14]","[""Inspiring Generation"", ""Kim Hyun-joong"", ""Boys Over Flowers (TV series)"", ""Kim Ji-han"", ""My Secret Hotel""]",[],1,1,5,json,
HotpotQA,hotpotqa,724,724,"Which river system in Chilhowie, Virginia was the starting place for most Longhunters?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Longhunter"", ""Holston River"", ""Boyds Creek, Tennessee"", ""Red River system"", ""Tuckaleechee Caverns""]",[],,,,,
HotpotQA,hotpotqa,724,724,"Which river system in Chilhowie, Virginia was the starting place for most Longhunters?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Longhunter"", ""Holston River"", ""Boyds Creek, Tennessee"", ""Red River system"", ""Tuckaleechee Caverns""]",[],,,,,
HotpotQA,hotpotqa,724,724,"Which river system in Chilhowie, Virginia was the starting place for most Longhunters?",dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Longhunter"", ""Holston River"", ""Boyds Creek, Tennessee"", ""Red River system"", ""Tuckaleechee Caverns""]",[],,,,,
HotpotQA,hotpotqa,724,724,"Which river system in Chilhowie, Virginia was the starting place for most Longhunters?",rankgpt_sliding20_step10_no_think,2,0,0.0,0,2,"[5, 6, 27, 20, 36]","[""Bull Run (Occoquan River)"", ""Occoquan River"", ""Belmont Bay"", ""Goose Creek Historic District"", ""Prince William Board of County Supervisors""]","[""Holston River"", ""Longhunter""]",1,1,5,json,
HotpotQA,hotpotqa,725,725,What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Moltke Nunataks"", ""Helmuth von Moltke the Younger"", ""German General Staff"", ""Schlieffen Plan"", ""Ludwig Beck""]",[],,,,,
HotpotQA,hotpotqa,725,725,What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Moltke Nunataks"", ""Helmuth von Moltke the Younger"", ""German General Staff"", ""Schlieffen Plan"", ""Ludwig Beck""]",[],,,,,
HotpotQA,hotpotqa,725,725,What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Helmuth von Moltke the Younger"", ""Moltke Nunataks"", ""German General Staff"", ""Schlieffen Plan"", ""Ludwig Beck""]",[],,,,,
HotpotQA,hotpotqa,725,725,What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 4, 2, 0, 11]","[""Helmuth von Moltke the Younger"", ""Ludwig Beck"", ""German General Staff"", ""Moltke Nunataks"", ""Franz Halder""]",[],1,1,5,json,
HotpotQA,hotpotqa,726,726,"What trio was the songwriter of ""What Are We Doin' Lonesome"" from?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""What Are We Doin' Lonesome"", ""Larry Gatlin"", ""Alan White (Oasis drummer)"", ""Heartbreak Hurricane"", ""James House (singer)""]",[],,,,,
HotpotQA,hotpotqa,726,726,"What trio was the songwriter of ""What Are We Doin' Lonesome"" from?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""What Are We Doin' Lonesome"", ""Larry Gatlin"", ""Alan White (Oasis drummer)"", ""Heartbreak Hurricane"", ""James House (singer)""]",[],,,,,
HotpotQA,hotpotqa,726,726,"What trio was the songwriter of ""What Are We Doin' Lonesome"" from?",dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""What Are We Doin' Lonesome"", ""Larry Gatlin"", ""Alan White (Oasis drummer)"", ""Heartbreak Hurricane"", ""James House (singer)""]",[],,,,,
HotpotQA,hotpotqa,726,726,"What trio was the songwriter of ""What Are We Doin' Lonesome"" from?",rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[0, 1, 3, 84, 55]","[""What Are We Doin' Lonesome"", ""Larry Gatlin"", ""Heartbreak Hurricane"", ""Ricky Skaggs"", ""Don't Cheat in Our Hometown""]",[],1,1,5,json,
HotpotQA,hotpotqa,727,727,Where is the 1999 British comedy-drama film starring Jimi Mistry set?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""East Is East (1999 film)"", ""Jimi Mistry"", ""West Is West (2010 film)"", ""The One and Only (1999 film)"", ""My Kingdom (film)""]",[],,,,,
HotpotQA,hotpotqa,727,727,Where is the 1999 British comedy-drama film starring Jimi Mistry set?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 4, 6]","[""East Is East (1999 film)"", ""Jimi Mistry"", ""West Is West (2010 film)"", ""My Kingdom (film)"", ""Exam (2009 film)""]",[],,,,,
HotpotQA,hotpotqa,727,727,Where is the 1999 British comedy-drama film starring Jimi Mistry set?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""East Is East (1999 film)"", ""Jimi Mistry"", ""West Is West (2010 film)"", ""The One and Only (1999 film)"", ""My Kingdom (film)""]",[],,,,,
HotpotQA,hotpotqa,727,727,Where is the 1999 British comedy-drama film starring Jimi Mistry set?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[0, 1, 4, 5, 7]","[""East Is East (1999 film)"", ""Jimi Mistry"", ""My Kingdom (film)"", ""Partition (2007 film)"", ""The Truth About Love (film)""]",[],1,1,5,json,
HotpotQA,hotpotqa,728,728,"Which restaurant chain's headquarters is further north, Pizza Inn or Papa Gino's?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Papa Gino's"", ""Pizza Inn"", ""Papa John's Pizza"", ""Pie Five"", ""Gino's East""]",[],,,,,
HotpotQA,hotpotqa,728,728,"Which restaurant chain's headquarters is further north, Pizza Inn or Papa Gino's?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Papa Gino's"", ""Pizza Inn"", ""Papa John's Pizza"", ""Pie Five"", ""Gino's East""]",[],,,,,
HotpotQA,hotpotqa,728,728,"Which restaurant chain's headquarters is further north, Pizza Inn or Papa Gino's?",dbec_selective,2,2,1.0,1,0,"[2, 0, 1, 81, 3]","[""Papa John's Pizza"", ""Papa Gino's"", ""Pizza Inn"", ""East Pole–West Pole divide"", ""Pie Five""]",[],,,,,
HotpotQA,hotpotqa,728,728,"Which restaurant chain's headquarters is further north, Pizza Inn or Papa Gino's?",rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 0, 6, 7, 20]","[""Pizza Inn"", ""Papa Gino's"", ""Papa Murphy's"", ""Imo's Pizza"", ""Mr. Jim's Pizza""]",[],1,1,5,json,
HotpotQA,hotpotqa,729,729,At what stadium did Mychal George Thompson play home games with the San Antonio Spurs?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Spurs Sports &amp; Entertainment"", ""Mychal Thompson"", ""San Antonio Spurs"", ""San Antonio Rampage"", ""List of San Antonio Spurs head coaches""]",[],,,,,
HotpotQA,hotpotqa,729,729,At what stadium did Mychal George Thompson play home games with the San Antonio Spurs?,setr_faithful,2,2,1.0,1,0,"[1, 2, 3, 0, 4]","[""Mychal Thompson"", ""San Antonio Spurs"", ""San Antonio Rampage"", ""Spurs Sports &amp; Entertainment"", ""List of San Antonio Spurs head coaches""]",[],,,,,
HotpotQA,hotpotqa,729,729,At what stadium did Mychal George Thompson play home games with the San Antonio Spurs?,dbec_selective,2,2,1.0,1,0,"[2, 1, 0, 3, 4]","[""San Antonio Spurs"", ""Mychal Thompson"", ""Spurs Sports &amp; Entertainment"", ""San Antonio Rampage"", ""List of San Antonio Spurs head coaches""]",[],,,,,
HotpotQA,hotpotqa,729,729,At what stadium did Mychal George Thompson play home games with the San Antonio Spurs?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 2, 10, 4, 5]","[""Mychal Thompson"", ""San Antonio Spurs"", ""2013–14 San Antonio Spurs season"", ""List of San Antonio Spurs head coaches"", ""List of San Antonio Spurs seasons""]",[],1,1,5,json,
HotpotQA,hotpotqa,730,730,What is the English translation of the noodle similar to Taglierini that is not tagliatelle?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Taglierini"", ""Tagliatelle"", ""Capellini"", ""Bavette (pasta)"", ""Terebinth""]",[],,,,,
HotpotQA,hotpotqa,730,730,What is the English translation of the noodle similar to Taglierini that is not tagliatelle?,setr_faithful,2,2,1.0,1,0,"[0, 1, 3, 2, 4]","[""Taglierini"", ""Tagliatelle"", ""Bavette (pasta)"", ""Capellini"", ""Terebinth""]",[],,,,,
HotpotQA,hotpotqa,730,730,What is the English translation of the noodle similar to Taglierini that is not tagliatelle?,dbec_selective,2,2,1.0,1,0,"[2, 0, 1, 3, 4]","[""Capellini"", ""Taglierini"", ""Tagliatelle"", ""Bavette (pasta)"", ""Terebinth""]",[],,,,,
HotpotQA,hotpotqa,730,730,What is the English translation of the noodle similar to Taglierini that is not tagliatelle?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[3, 1, 0, 2, 11]","[""Bavette (pasta)"", ""Tagliatelle"", ""Taglierini"", ""Capellini"", ""I fu mie""]",[],1,1,5,json,
HotpotQA,hotpotqa,731,731,"Which writer is older, Joseph Epstein or Milan Kundera?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Milan Kundera"", ""Joseph Epstein (writer)"", ""François Ricard"", ""Identity (novel)"", ""Shop Talk""]",[],,,,,
HotpotQA,hotpotqa,731,731,"Which writer is older, Joseph Epstein or Milan Kundera?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Milan Kundera"", ""Joseph Epstein (writer)"", ""François Ricard"", ""Identity (novel)"", ""Shop Talk""]",[],,,,,
HotpotQA,hotpotqa,731,731,"Which writer is older, Joseph Epstein or Milan Kundera?",dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Joseph Epstein (writer)"", ""Milan Kundera"", ""François Ricard"", ""Identity (novel)"", ""Shop Talk""]",[],,,,,
HotpotQA,hotpotqa,731,731,"Which writer is older, Joseph Epstein or Milan Kundera?",rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 0, 7, 20, 27]","[""Joseph Epstein (writer)"", ""Milan Kundera"", ""Ludvík Kundera"", ""Joseph Roth"", ""James Joyce""]",[],1,1,5,json,
HotpotQA,hotpotqa,732,732,Which channel produced the ninth volume of the tv series that premiered as the same date as RuPaul's first album?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Realness (RuPaul album)"", ""RuPaul's Drag Race"", ""Larry Tee"", ""List of Chip 'n Dale Rescue Rangers episodes"", ""The Hits Album 9""]",[],,,,,
HotpotQA,hotpotqa,732,732,Which channel produced the ninth volume of the tv series that premiered as the same date as RuPaul's first album?,setr_faithful,2,2,1.0,1,0,"[0, 1, 7, 2, 3]","[""Realness (RuPaul album)"", ""RuPaul's Drag Race"", ""All-Time Top 100 TV Themes"", ""Larry Tee"", ""List of Chip 'n Dale Rescue Rangers episodes""]",[],,,,,
HotpotQA,hotpotqa,732,732,Which channel produced the ninth volume of the tv series that premiered as the same date as RuPaul's first album?,dbec_selective,2,2,1.0,1,0,"[3, 0, 1, 2, 4]","[""List of Chip 'n Dale Rescue Rangers episodes"", ""Realness (RuPaul album)"", ""RuPaul's Drag Race"", ""Larry Tee"", ""The Hits Album 9""]",[],,,,,
HotpotQA,hotpotqa,732,732,Which channel produced the ninth volume of the tv series that premiered as the same date as RuPaul's first album?,rankgpt_sliding20_step10_no_think,2,0,0.0,0,2,"[4, 7, 20, 72, 97]","[""The Hits Album 9"", ""All-Time Top 100 TV Themes"", ""Platonish"", ""The Locket (How I Met Your Mother)"", ""How Your Mother Met Me""]","[""RuPaul's Drag Race"", ""Realness (RuPaul album)""]",1,1,5,json,
HotpotQA,hotpotqa,733,733,Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Bob Hurley"", ""Dan Hurley"", ""Nate Oats"", ""Bobby Hurley"", ""Rhode Island Rams men's basketball""]",[],,,,,
HotpotQA,hotpotqa,733,733,Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,setr_faithful,2,2,1.0,1,0,"[1, 3, 0, 2, 4]","[""Dan Hurley"", ""Bobby Hurley"", ""Bob Hurley"", ""Nate Oats"", ""Rhode Island Rams men's basketball""]",[],,,,,
HotpotQA,hotpotqa,733,733,Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,dbec_selective,2,2,1.0,1,0,"[3, 1, 0, 2, 4]","[""Bobby Hurley"", ""Dan Hurley"", ""Bob Hurley"", ""Nate Oats"", ""Rhode Island Rams men's basketball""]",[],,,,,
HotpotQA,hotpotqa,733,733,Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[3, 1, 9, 23, 0]","[""Bobby Hurley"", ""Dan Hurley"", ""Tim Esmay"", ""Damon Stoudamire"", ""Bob Hurley""]",[],1,1,5,json,
HotpotQA,hotpotqa,734,734,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Mattel, Inc. v. MCA Records, Inc."", ""René Dif"", ""Søren Rasted"", ""Aqua (band)"", ""Doctor Jones""]",[],,,,,
HotpotQA,hotpotqa,734,734,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 8]","[""Mattel, Inc. v. MCA Records, Inc."", ""René Dif"", ""Søren Rasted"", ""Aqua (band)"", ""Lene Nystrøm""]",[],,,,,
HotpotQA,hotpotqa,734,734,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",dbec_selective,2,2,1.0,1,0,"[3, 0, 1, 2, 4]","[""Aqua (band)"", ""Mattel, Inc. v. MCA Records, Inc."", ""René Dif"", ""Søren Rasted"", ""Doctor Jones""]",[],,,,,
HotpotQA,hotpotqa,734,734,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[3, 4, 5, 0, 1]","[""Aqua (band)"", ""Doctor Jones"", ""Lollipop (Candyman)"", ""Mattel, Inc. v. MCA Records, Inc."", ""René Dif""]",[],1,1,5,json,
HotpotQA,hotpotqa,735,735,"When they were formed, did The Fatima Mansions or Nude have more members?",source_order,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""The Fatima Mansions"", ""Bertie's Brochures"", ""Viva Dead Ponies"", ""Lost in the Former West"", ""Cathal Coughlan (singer)""]","[""Nude (band)""]",,,,,
HotpotQA,hotpotqa,735,735,"When they were formed, did The Fatima Mansions or Nude have more members?",setr_faithful,2,2,1.0,1,0,"[0, 5, 1, 2, 3]","[""The Fatima Mansions"", ""Nude (band)"", ""Bertie's Brochures"", ""Viva Dead Ponies"", ""Lost in the Former West""]",[],,,,,
HotpotQA,hotpotqa,735,735,"When they were formed, did The Fatima Mansions or Nude have more members?",dbec_selective,2,1,0.5,0,1,"[4, 0, 1, 2, 3]","[""Cathal Coughlan (singer)"", ""The Fatima Mansions"", ""Bertie's Brochures"", ""Viva Dead Ponies"", ""Lost in the Former West""]","[""Nude (band)""]",,,,,
HotpotQA,hotpotqa,735,735,"When they were formed, did The Fatima Mansions or Nude have more members?",rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[0, 4, 5, 9, 91]","[""The Fatima Mansions"", ""Cathal Coughlan (singer)"", ""Nude (band)"", ""List of the Smashing Pumpkins band members"", ""Dallas Tamaira""]",[],1,1,5,json,
HotpotQA,hotpotqa,736,736,"Who else besides ""The Golden Jet"" was born in Point Anne, Ontario?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Point Anne, Ontario"", ""Bobby Hull"", ""Manly E. MacDonald"", ""Billy Sims"", ""23rd National Hockey League All-Star Game""]",[],,,,,
HotpotQA,hotpotqa,736,736,"Who else besides ""The Golden Jet"" was born in Point Anne, Ontario?",setr_faithful,2,2,1.0,1,0,"[0, 2, 1, 3, 4]","[""Point Anne, Ontario"", ""Manly E. MacDonald"", ""Bobby Hull"", ""Billy Sims"", ""23rd National Hockey League All-Star Game""]",[],,,,,
HotpotQA,hotpotqa,736,736,"Who else besides ""The Golden Jet"" was born in Point Anne, Ontario?",dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Bobby Hull"", ""Point Anne, Ontario"", ""Manly E. MacDonald"", ""Billy Sims"", ""23rd National Hockey League All-Star Game""]",[],,,,,
