dataset,query_index,method,gold_title,source_best_gold_rank,hit_at_5,new_hit_at_5,selected_titles_json
MuSiQue,646,dbec_selective,Myanmar,79,0,0,"[""2018 Asia Cup"", ""List of transcontinental countries"", ""1998 FIFA World Cup"", ""A Don"", ""Indo-Pakistani wars and conflicts""]"
MuSiQue,646,rankgpt_rank5_no_think,Myanmar,79,0,0,"[""Indo-Pakistani wars and conflicts"", ""A Don"", ""India–Pakistan border"", ""India–Pakistan border"", ""Aruth Wartan""]"
MuSiQue,646,rankgpt_select5_no_think,Myanmar,79,0,0,"[""A Don"", ""Indo-Pakistani wars and conflicts"", ""India–Pakistan cricket rivalry"", ""Korean War"", ""India–Pakistan border""]"
MuSiQue,646,setr_faithful,Myanmar,79,0,0,"[""A Don"", ""Geography of Pakistan"", ""Indo-Pakistani wars and conflicts"", ""2016 FIFA Club World Cup"", ""A Lim""]"
MuSiQue,646,source_order,Myanmar,79,0,0,"[""2016 FIFA Club World Cup"", ""A Don"", ""A Lim"", ""A Kiom"", ""Geography of Pakistan""]"
MuSiQue,647,dbec_selective,Anti-aircraft warfare,10,0,0,"[""United States"", ""Space Race"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak""]"
MuSiQue,647,rankgpt_rank5_no_think,Anti-aircraft warfare,10,0,0,"[""Nigeria"", ""Nigeria"", ""Nigeria"", ""Demographics of Pakistan"", ""Egypt""]"
MuSiQue,647,rankgpt_select5_no_think,Anti-aircraft warfare,10,0,0,"[""Space Race"", ""Space Race"", ""Egypt"", ""Nigeria"", ""Nigeria""]"
MuSiQue,647,setr_faithful,Anti-aircraft warfare,10,0,0,"[""Space Race"", ""Nigeria"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak""]"
MuSiQue,647,source_order,Anti-aircraft warfare,10,0,0,"[""Space Race"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak"", ""Myanmar""]"
MuSiQue,647,dbec_selective,Jews,79,0,0,"[""United States"", ""Space Race"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak""]"
MuSiQue,647,rankgpt_rank5_no_think,Jews,79,0,0,"[""Nigeria"", ""Nigeria"", ""Nigeria"", ""Demographics of Pakistan"", ""Egypt""]"
MuSiQue,647,rankgpt_select5_no_think,Jews,79,0,0,"[""Space Race"", ""Space Race"", ""Egypt"", ""Nigeria"", ""Nigeria""]"
MuSiQue,647,setr_faithful,Jews,79,0,0,"[""Space Race"", ""Nigeria"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak""]"
MuSiQue,647,source_order,Jews,79,0,0,"[""Space Race"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak"", ""Myanmar""]"
MuSiQue,666,dbec_selective,"Springfield, Illinois",24,0,0,"[""Indiana"", ""Jackson Township, Randolph County, Indiana"", ""WIZE"", ""Mississippi"", ""WEVJ""]"
MuSiQue,666,rankgpt_rank5_no_think,"Springfield, Illinois",24,0,0,"[""Jackson Township, Randolph County, Indiana"", ""Minneapolis"", ""WIZE"", ""WRBJ-FM"", ""WOCA""]"
MuSiQue,666,rankgpt_select5_no_think,"Springfield, Illinois",24,0,0,"[""Jackson Township, Randolph County, Indiana"", ""WEVJ"", ""WOCA"", ""List of capitals in the United States"", ""Kentucky State Capitol""]"
MuSiQue,666,setr_faithful,"Springfield, Illinois",24,0,0,"[""Mississippi"", ""Jackson Township, Randolph County, Indiana"", ""Tallahassee, Florida"", ""WIZE"", ""WEVJ""]"
MuSiQue,666,source_order,"Springfield, Illinois",24,0,0,"[""WIZE"", ""Mississippi"", ""WEVJ"", ""Minneapolis"", ""Mount View High School (Maine)""]"
MuSiQue,666,dbec_selective,"Randolph County, Illinois",27,0,0,"[""Indiana"", ""Jackson Township, Randolph County, Indiana"", ""WIZE"", ""Mississippi"", ""WEVJ""]"
MuSiQue,666,rankgpt_rank5_no_think,"Randolph County, Illinois",27,0,0,"[""Jackson Township, Randolph County, Indiana"", ""Minneapolis"", ""WIZE"", ""WRBJ-FM"", ""WOCA""]"
MuSiQue,666,rankgpt_select5_no_think,"Randolph County, Illinois",27,0,0,"[""Jackson Township, Randolph County, Indiana"", ""WEVJ"", ""WOCA"", ""List of capitals in the United States"", ""Kentucky State Capitol""]"
MuSiQue,666,setr_faithful,"Randolph County, Illinois",27,0,0,"[""Mississippi"", ""Jackson Township, Randolph County, Indiana"", ""Tallahassee, Florida"", ""WIZE"", ""WEVJ""]"
MuSiQue,666,source_order,"Randolph County, Illinois",27,0,0,"[""WIZE"", ""Mississippi"", ""WEVJ"", ""Minneapolis"", ""Mount View High School (Maine)""]"
MuSiQue,668,dbec_selective,"History of Sacramento, California",73,0,0,"[""Atwell Mill Grove"", ""Colorado Territory"", ""Klondike Gold Rush"", ""Salt Lake City"", ""Mill City, Butte County, California""]"
MuSiQue,668,rankgpt_rank5_no_think,"History of Sacramento, California",73,0,0,"[""Atwell Mill Grove"", ""Klondike Gold Rush"", ""Millwood, South Africa"", ""Melbourne"", ""Redeeming Love""]"
MuSiQue,668,rankgpt_select5_no_think,"History of Sacramento, California",73,0,0,"[""Atwell Mill Grove"", ""Klondike Gold Rush"", ""Pete Harman"", ""Frank Borzage"", ""California Gold Rush""]"
MuSiQue,668,setr_faithful,"History of Sacramento, California",73,0,0,"[""Atwell Mill Grove"", ""Salt Lake City"", ""Arizona"", ""Mill City, Butte County, California"", ""Klondike Gold Rush""]"
MuSiQue,668,source_order,"History of Sacramento, California",73,0,0,"[""Atwell Mill Grove"", ""Salt Lake City"", ""Mill City, Butte County, California"", ""Klondike Gold Rush"", ""Pete Harman""]"
MuSiQue,668,dbec_selective,California Gold Rush,10,0,0,"[""Atwell Mill Grove"", ""Colorado Territory"", ""Klondike Gold Rush"", ""Salt Lake City"", ""Mill City, Butte County, California""]"
MuSiQue,668,rankgpt_rank5_no_think,California Gold Rush,10,0,0,"[""Atwell Mill Grove"", ""Klondike Gold Rush"", ""Millwood, South Africa"", ""Melbourne"", ""Redeeming Love""]"
MuSiQue,668,rankgpt_select5_no_think,California Gold Rush,10,1,1,"[""Atwell Mill Grove"", ""Klondike Gold Rush"", ""Pete Harman"", ""Frank Borzage"", ""California Gold Rush""]"
MuSiQue,668,setr_faithful,California Gold Rush,10,0,0,"[""Atwell Mill Grove"", ""Salt Lake City"", ""Arizona"", ""Mill City, Butte County, California"", ""Klondike Gold Rush""]"
MuSiQue,668,source_order,California Gold Rush,10,0,0,"[""Atwell Mill Grove"", ""Salt Lake City"", ""Mill City, Butte County, California"", ""Klondike Gold Rush"", ""Pete Harman""]"
MuSiQue,690,dbec_selective,Jerome Quinn,76,0,0,"[""Kaunas County"", ""Erik Jensen (American football)"", ""Aqqala County"", ""J. P. Hayes"", ""Don Werner""]"
MuSiQue,690,rankgpt_rank5_no_think,Jerome Quinn,76,0,0,"[""Erik Jensen (American football)"", ""J. P. Hayes"", ""Don Werner"", ""Anne Simonett"", ""Golestan Province""]"
MuSiQue,690,rankgpt_select5_no_think,Jerome Quinn,76,0,0,"[""Erik Jensen (American football)"", ""J. P. Hayes"", ""Don Werner"", ""Amy McKenzie"", ""Anne Simonett""]"
MuSiQue,690,setr_faithful,Jerome Quinn,76,0,0,"[""Erik Jensen (American football)"", ""Baranya County"", ""Randolph County, Illinois"", ""Kaunas County"", ""Aqqala County""]"
MuSiQue,690,source_order,Jerome Quinn,76,0,0,"[""Erik Jensen (American football)"", ""Kaunas County"", ""Aqqala County"", ""J. P. Hayes"", ""Don Werner""]"
MuSiQue,690,dbec_selective,John C. Petersen,69,0,0,"[""Kaunas County"", ""Erik Jensen (American football)"", ""Aqqala County"", ""J. P. Hayes"", ""Don Werner""]"
MuSiQue,690,rankgpt_rank5_no_think,John C. Petersen,69,0,0,"[""Erik Jensen (American football)"", ""J. P. Hayes"", ""Don Werner"", ""Anne Simonett"", ""Golestan Province""]"
MuSiQue,690,rankgpt_select5_no_think,John C. Petersen,69,0,0,"[""Erik Jensen (American football)"", ""J. P. Hayes"", ""Don Werner"", ""Amy McKenzie"", ""Anne Simonett""]"
MuSiQue,690,setr_faithful,John C. Petersen,69,0,0,"[""Erik Jensen (American football)"", ""Baranya County"", ""Randolph County, Illinois"", ""Kaunas County"", ""Aqqala County""]"
MuSiQue,690,source_order,John C. Petersen,69,0,0,"[""Erik Jensen (American football)"", ""Kaunas County"", ""Aqqala County"", ""J. P. Hayes"", ""Don Werner""]"
MuSiQue,697,dbec_selective,Heinz-Josef Große,21,0,0,"[""Ilona Richter"", ""Roman Republic"", ""Iron Curtain"", ""Bernd Baumgart"", ""Graham Oberlin-Brown""]"
MuSiQue,697,rankgpt_rank5_no_think,Heinz-Josef Große,21,0,0,"[""Ilona Richter"", ""Literature of East Germany"", ""Alfred Kurella"", ""Joachim Streich"", ""Ivo Werner""]"
MuSiQue,697,rankgpt_select5_no_think,Heinz-Josef Große,21,0,0,"[""Ilona Richter"", ""Literature of East Germany"", ""Alfred Kurella"", ""Angela Merkel"", ""Ivo Werner""]"
MuSiQue,697,setr_faithful,Heinz-Josef Große,21,0,0,"[""Ilona Richter"", ""Literature of East Germany"", ""Iron Curtain"", ""Bernd Baumgart"", ""Graham Oberlin-Brown""]"
MuSiQue,697,source_order,Heinz-Josef Große,21,0,0,"[""Iron Curtain"", ""Ilona Richter"", ""Bernd Baumgart"", ""Graham Oberlin-Brown"", ""Literature of East Germany""]"
MuSiQue,704,dbec_selective,Saudi Arabia,58,0,0,"[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]"
MuSiQue,704,rankgpt_rank5_no_think,Saudi Arabia,58,0,0,"[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Jordan"", ""Israel"", ""Route 888 (Israel)""]"
MuSiQue,704,rankgpt_select5_no_think,Saudi Arabia,58,0,0,"[""Battle of Qurah and Umm al Maradim"", ""Near East"", ""Jordan"", ""Route 888 (Israel)"", ""Al-Masjid an-Nabawi""]"
MuSiQue,704,setr_faithful,Saudi Arabia,58,0,0,"[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]"
MuSiQue,704,source_order,Saudi Arabia,58,0,0,"[""Battle of Qurah and Umm al Maradim"", ""Qaruh Island"", ""Israel"", ""Israel"", ""Near East""]"
MuSiQue,704,dbec_selective,Geography of Saudi Arabia,72,0,0,"[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]"
MuSiQue,704,rankgpt_rank5_no_think,Geography of Saudi Arabia,72,0,0,"[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Jordan"", ""Israel"", ""Route 888 (Israel)""]"
MuSiQue,704,rankgpt_select5_no_think,Geography of Saudi Arabia,72,0,0,"[""Battle of Qurah and Umm al Maradim"", ""Near East"", ""Jordan"", ""Route 888 (Israel)"", ""Al-Masjid an-Nabawi""]"
MuSiQue,704,setr_faithful,Geography of Saudi Arabia,72,0,0,"[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]"
MuSiQue,704,source_order,Geography of Saudi Arabia,72,0,0,"[""Battle of Qurah and Umm al Maradim"", ""Qaruh Island"", ""Israel"", ""Israel"", ""Near East""]"
MuSiQue,723,dbec_selective,"History of Austin, Texas",27,0,0,"[""History of Georgia (U.S. state)"", ""Alexandre de Lesseps"", ""Beyoncé"", ""Destiny's Child"", ""List of municipalities in Georgia (U.S. state)""]"
MuSiQue,723,rankgpt_rank5_no_think,"History of Austin, Texas",27,0,0,"[""Beyoncé"", ""History of Georgia (U.S. state)"", ""Savannah, Georgia"", ""List of capitals in the United States"", ""Minnesota State Capitol""]"
MuSiQue,723,rankgpt_select5_no_think,"History of Austin, Texas",27,0,0,"[""Beyoncé"", ""Savannah, Georgia"", ""History of Georgia (U.S. state)"", ""List of capitals in the United States"", ""Minnesota State Capitol""]"
MuSiQue,723,setr_faithful,"History of Austin, Texas",27,0,0,"[""Beyoncé"", ""Savannah, Georgia"", ""Tallahassee, Florida"", ""History of Georgia (U.S. state)"", ""Destiny's Child""]"
MuSiQue,723,source_order,"History of Austin, Texas",27,0,0,"[""History of Georgia (U.S. state)"", ""Beyoncé"", ""Destiny's Child"", ""List of municipalities in Georgia (U.S. state)"", ""List of capitals in the United States""]"
MuSiQue,735,dbec_selective,WWNQ,88,0,0,"[""Minnesota State Capitol"", ""Zubly Cemetery"", ""Oklahoma City"", ""List of capitals in the United States"", ""Hobcaw Barony""]"
MuSiQue,735,rankgpt_rank5_no_think,WWNQ,88,0,0,"[""Zubly Cemetery"", ""Columbia, South Carolina"", ""Charleston, South Carolina"", ""History of Georgia (U.S. state)"", ""Erskine College–Due West Historic District""]"
MuSiQue,735,rankgpt_select5_no_think,WWNQ,88,0,0,"[""Zubly Cemetery"", ""Columbia, South Carolina"", ""Charleston, South Carolina"", ""Charleston, South Carolina"", ""Savannah, Georgia""]"
MuSiQue,735,setr_faithful,WWNQ,88,0,0,"[""Zubly Cemetery"", ""Columbia, South Carolina"", ""Charleston, South Carolina"", ""Hobcaw Barony"", ""Forest Acres, South Carolina""]"
MuSiQue,735,source_order,WWNQ,88,0,0,"[""Zubly Cemetery"", ""Hobcaw Barony"", ""Columbia, South Carolina"", ""Charleston, South Carolina"", ""Forest Acres, South Carolina""]"
MuSiQue,736,dbec_selective,"Cleveland, North Carolina",55,0,0,"[""The Definitive Collection (Eric Carmen album)"", ""Hungry Eyes"", ""Hungry Eyes"", ""She's Like the Wind"", ""Dirty Dancing""]"
MuSiQue,736,rankgpt_rank5_no_think,"Cleveland, North Carolina",55,0,0,"[""Dirty Dancing"", ""Hungry Eyes"", ""Hungry Eyes"", ""The Definitive Collection (Eric Carmen album)"", ""Zoltán Huszárik""]"
MuSiQue,736,rankgpt_select5_no_think,"Cleveland, North Carolina",55,0,0,"[""Hungry Eyes"", ""Dirty Dancing"", ""Zoltán Huszárik"", ""Baranya County"", ""Linndale, Ohio""]"
MuSiQue,736,setr_faithful,"Cleveland, North Carolina",55,0,0,"[""Hungry Eyes"", ""The Definitive Collection (Eric Carmen album)"", ""Robert Abel (animator)"", ""Hungry Eyes"", ""She's Like the Wind""]"
MuSiQue,736,source_order,"Cleveland, North Carolina",55,0,0,"[""Hungry Eyes"", ""Hungry Eyes"", ""The Definitive Collection (Eric Carmen album)"", ""She's Like the Wind"", ""Dirty Dancing""]"
MuSiQue,759,dbec_selective,Paula Santiago,23,0,0,"[""Louis Chedid"", ""History of the west coast of North America"", ""Sergio Villanueva"", ""Vicente Yáñez Pinzón"", ""Francisco de Orellana""]"
MuSiQue,759,rankgpt_rank5_no_think,Paula Santiago,23,0,0,"[""Sergio Villanueva"", ""Vicente Yáñez Pinzón"", ""Francisco de Orellana"", ""Francisco de Eliza"", ""Francisco H. Vázquez""]"
MuSiQue,759,rankgpt_select5_no_think,Paula Santiago,23,0,0,"[""Sergio Villanueva"", ""Manuel Balbi"", ""Exploration of North America"", ""San Diego"", ""San Miguel de Allende""]"
MuSiQue,759,setr_faithful,Paula Santiago,23,0,0,"[""Sergio Villanueva"", ""Vicente Yáñez Pinzón"", ""Francisco de Orellana"", ""Pedro Álvares Cabral"", ""Francisco de Eliza""]"
MuSiQue,759,source_order,Paula Santiago,23,0,0,"[""Vicente Yáñez Pinzón"", ""Sergio Villanueva"", ""Francisco de Orellana"", ""Pedro Álvares Cabral"", ""Francisco de Eliza""]"
MuSiQue,759,dbec_selective,Sebastian Cabot (explorer),7,0,0,"[""Louis Chedid"", ""History of the west coast of North America"", ""Sergio Villanueva"", ""Vicente Yáñez Pinzón"", ""Francisco de Orellana""]"
MuSiQue,759,rankgpt_rank5_no_think,Sebastian Cabot (explorer),7,0,0,"[""Sergio Villanueva"", ""Vicente Yáñez Pinzón"", ""Francisco de Orellana"", ""Francisco de Eliza"", ""Francisco H. Vázquez""]"
MuSiQue,759,rankgpt_select5_no_think,Sebastian Cabot (explorer),7,0,0,"[""Sergio Villanueva"", ""Manuel Balbi"", ""Exploration of North America"", ""San Diego"", ""San Miguel de Allende""]"
MuSiQue,759,setr_faithful,Sebastian Cabot (explorer),7,0,0,"[""Sergio Villanueva"", ""Vicente Yáñez Pinzón"", ""Francisco de Orellana"", ""Pedro Álvares Cabral"", ""Francisco de Eliza""]"
MuSiQue,759,source_order,Sebastian Cabot (explorer),7,0,0,"[""Vicente Yáñez Pinzón"", ""Sergio Villanueva"", ""Francisco de Orellana"", ""Pedro Álvares Cabral"", ""Francisco de Eliza""]"
MuSiQue,769,dbec_selective,"Springfield, Illinois",28,0,0,"[""Indiana"", ""Ward Township, Randolph County, Indiana"", ""WIZE"", ""Ohio"", ""KKSS""]"
MuSiQue,769,rankgpt_rank5_no_think,"Springfield, Illinois",28,0,0,"[""Ward Township, Randolph County, Indiana"", ""Indiana"", ""Tallahassee, Florida"", ""Springfield National Cemetery"", ""Kentucky State Capitol""]"
MuSiQue,769,rankgpt_select5_no_think,"Springfield, Illinois",28,0,0,"[""Ward Township, Randolph County, Indiana"", ""Indiana"", ""Jackson Township, Randolph County, Indiana"", ""Saint Paul, Minnesota"", ""Kentucky State Capitol""]"
MuSiQue,769,setr_faithful,"Springfield, Illinois",28,0,0,"[""Ward Township, Randolph County, Indiana"", ""Indiana"", ""List of capitals in the United States"", ""WIZE"", ""Ohio""]"
MuSiQue,769,source_order,"Springfield, Illinois",28,0,0,"[""WIZE"", ""Ohio"", ""KKSS"", ""WLUJ"", ""WHOS""]"
MuSiQue,769,dbec_selective,"Randolph County, Illinois",31,0,0,"[""Indiana"", ""Ward Township, Randolph County, Indiana"", ""WIZE"", ""Ohio"", ""KKSS""]"
MuSiQue,769,rankgpt_rank5_no_think,"Randolph County, Illinois",31,0,0,"[""Ward Township, Randolph County, Indiana"", ""Indiana"", ""Tallahassee, Florida"", ""Springfield National Cemetery"", ""Kentucky State Capitol""]"
MuSiQue,769,rankgpt_select5_no_think,"Randolph County, Illinois",31,0,0,"[""Ward Township, Randolph County, Indiana"", ""Indiana"", ""Jackson Township, Randolph County, Indiana"", ""Saint Paul, Minnesota"", ""Kentucky State Capitol""]"
MuSiQue,769,setr_faithful,"Randolph County, Illinois",31,0,0,"[""Ward Township, Randolph County, Indiana"", ""Indiana"", ""List of capitals in the United States"", ""WIZE"", ""Ohio""]"
MuSiQue,769,source_order,"Randolph County, Illinois",31,0,0,"[""WIZE"", ""Ohio"", ""KKSS"", ""WLUJ"", ""WHOS""]"
MuSiQue,774,dbec_selective,Geography of Myanmar,27,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""FIFA World Cup"", ""A Lim"", ""A Kiom""]"
MuSiQue,774,rankgpt_rank5_no_think,Geography of Myanmar,27,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""Thailand"", ""Myanmar"", ""2023 Rugby World Cup""]"
MuSiQue,774,rankgpt_select5_no_think,Geography of Myanmar,27,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""Thailand"", ""Dodi Island"", ""ISO 3166-2:AD""]"
MuSiQue,774,setr_faithful,Geography of Myanmar,27,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""Thailand"", ""FIFA World Cup"", ""A Lim""]"
MuSiQue,774,source_order,Geography of Myanmar,27,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""FIFA World Cup"", ""A Lim"", ""A Kiom""]"
MuSiQue,774,dbec_selective,Myanmar,6,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""FIFA World Cup"", ""A Lim"", ""A Kiom""]"
MuSiQue,774,rankgpt_rank5_no_think,Myanmar,6,1,1,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""Thailand"", ""Myanmar"", ""2023 Rugby World Cup""]"
MuSiQue,774,rankgpt_select5_no_think,Myanmar,6,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""Thailand"", ""Dodi Island"", ""ISO 3166-2:AD""]"
MuSiQue,774,setr_faithful,Myanmar,6,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""Thailand"", ""FIFA World Cup"", ""A Lim""]"
MuSiQue,774,source_order,Myanmar,6,0,0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""FIFA World Cup"", ""A Lim"", ""A Kiom""]"
MuSiQue,803,dbec_selective,South Central Coast,5,0,0,"[""Hạ Hòa District"", ""Zone 5 Military Museum, Danang"", ""Việt Yên District"", ""Lâm Thao District"", ""Museum of Cham Sculpture""]"
MuSiQue,803,rankgpt_rank5_no_think,South Central Coast,5,1,1,"[""Zone 5 Military Museum, Danang"", ""South Central Coast"", ""Hạ Hòa District"", ""Northeast (Vietnam)"", ""Lâm Đồng Province""]"
MuSiQue,803,rankgpt_select5_no_think,South Central Coast,5,1,1,"[""Zone 5 Military Museum, Danang"", ""Hạ Hòa District"", ""South Central Coast"", ""A Lưới District"", ""Northeast (Vietnam)""]"
MuSiQue,803,setr_faithful,South Central Coast,5,0,0,"[""Hạ Hòa District"", ""Zone 5 Military Museum, Danang"", ""Việt Yên District"", ""Lâm Thao District"", ""Museum of Cham Sculpture""]"
MuSiQue,803,source_order,South Central Coast,5,0,0,"[""Zone 5 Military Museum, Danang"", ""Hạ Hòa District"", ""Việt Yên District"", ""Lâm Thao District"", ""Museum of Cham Sculpture""]"
MuSiQue,810,dbec_selective,Jerome Quinn,5,0,0,"[""Tenement (band)"", ""Kaunas County"", ""Danko Jones"", ""John C. Petersen"", ""KRSU (FM)""]"
MuSiQue,810,rankgpt_rank5_no_think,Jerome Quinn,5,0,0,"[""Tenement (band)"", ""John C. Petersen"", ""Portage, Wisconsin"", ""KRSU (FM)"", ""WNAM""]"
MuSiQue,810,rankgpt_select5_no_think,Jerome Quinn,5,0,0,"[""Tenement (band)"", ""John C. Petersen"", ""Portage, Wisconsin"", ""Kaunas County"", ""Tennessee""]"
MuSiQue,810,setr_faithful,Jerome Quinn,5,0,0,"[""Tenement (band)"", ""John C. Petersen"", ""Portage, Wisconsin"", ""Kaunas County"", ""Danko Jones""]"
MuSiQue,810,source_order,Jerome Quinn,5,0,0,"[""Tenement (band)"", ""Kaunas County"", ""Danko Jones"", ""John C. Petersen"", ""KRSU (FM)""]"
MuSiQue,810,dbec_selective,Pulaski High School,17,0,0,"[""Tenement (band)"", ""Kaunas County"", ""Danko Jones"", ""John C. Petersen"", ""KRSU (FM)""]"
MuSiQue,810,rankgpt_rank5_no_think,Pulaski High School,17,0,0,"[""Tenement (band)"", ""John C. Petersen"", ""Portage, Wisconsin"", ""KRSU (FM)"", ""WNAM""]"
MuSiQue,810,rankgpt_select5_no_think,Pulaski High School,17,0,0,"[""Tenement (band)"", ""John C. Petersen"", ""Portage, Wisconsin"", ""Kaunas County"", ""Tennessee""]"
MuSiQue,810,setr_faithful,Pulaski High School,17,0,0,"[""Tenement (band)"", ""John C. Petersen"", ""Portage, Wisconsin"", ""Kaunas County"", ""Danko Jones""]"
MuSiQue,810,source_order,Pulaski High School,17,0,0,"[""Tenement (band)"", ""Kaunas County"", ""Danko Jones"", ""John C. Petersen"", ""KRSU (FM)""]"
MuSiQue,815,dbec_selective,Adult contemporary music,81,0,0,"[""Edward Fokczyński"", ""The Biggest Loser Brunei: Lose It All"", ""WXBQ-FM"", ""Labu, Temburong"", ""The Biggest Loser (season 1)""]"
MuSiQue,815,rankgpt_rank5_no_think,Adult contemporary music,81,0,0,"[""Labu, Temburong"", ""The Biggest Loser Brunei: Lose It All"", ""Nuraliza Osman"", ""Huejotla"", ""Pesanggrahan, South Jakarta""]"
MuSiQue,815,rankgpt_select5_no_think,Adult contemporary music,81,0,0,"[""Labu, Temburong"", ""The Biggest Loser Brunei: Lose It All"", ""Labo M"", ""Jason Keng-Kwin Chan"", ""ISO 3166-2:BN""]"
MuSiQue,815,setr_faithful,Adult contemporary music,81,0,0,"[""The Biggest Loser Brunei: Lose It All"", ""Labu, Temburong"", ""The Biggest Loser (season 1)"", ""Labu dan Labi"", ""Ali Vincent""]"
MuSiQue,815,source_order,Adult contemporary music,81,0,0,"[""The Biggest Loser Brunei: Lose It All"", ""Labu, Temburong"", ""The Biggest Loser (season 1)"", ""Labu dan Labi"", ""Ali Vincent""]"
MuSiQue,837,dbec_selective,Casa Loma,88,0,0,"[""Greifensee Castle"", ""Born a Lion"", ""Krimulda Castle"", ""We Sweat Blood"", ""Baynard's Castle""]"
MuSiQue,837,rankgpt_rank5_no_think,Casa Loma,88,0,0,"[""Danko Jones"", ""Robert Fitz Richard"", ""Windsor Castle"", ""Baynard's Castle"", ""City and Brixton Railway""]"
MuSiQue,837,rankgpt_select5_no_think,Casa Loma,88,0,0,"[""Danko Jones"", ""Robert Fitz Richard"", ""Born a Lion"", ""Oskar Maria Graf"", ""Windsor Castle""]"
MuSiQue,837,setr_faithful,Casa Loma,88,0,0,"[""Danko Jones"", ""Baynard's Castle"", ""Born a Lion"", ""We Sweat Blood"", ""Robert Fitz Richard""]"
MuSiQue,837,source_order,Casa Loma,88,0,0,"[""Born a Lion"", ""We Sweat Blood"", ""Baynard's Castle"", ""Robert Fitz Richard"", ""Danko Jones""]"
MuSiQue,863,dbec_selective,South Central Coast,5,0,0,"[""Lâm Thao District"", ""John Phan"", ""Robert Perew"", ""Hạ Hòa District"", ""Việt Yên District""]"
MuSiQue,863,rankgpt_rank5_no_think,South Central Coast,5,0,0,"[""John Phan"", ""Lâm Thao District"", ""Northeast (Vietnam)"", ""Việt Yên District"", ""Lâm Đồng Province""]"
MuSiQue,863,rankgpt_select5_no_think,South Central Coast,5,0,0,"[""John Phan"", ""Lâm Thao District"", ""Hạ Hòa District"", ""Việt Yên District"", ""Lâm Đồng Province""]"
MuSiQue,863,setr_faithful,South Central Coast,5,0,0,"[""John Phan"", ""Lâm Thao District"", ""Hạ Hòa District"", ""Việt Yên District"", ""Lâm Đồng Province""]"
MuSiQue,863,source_order,South Central Coast,5,0,0,"[""John Phan"", ""Lâm Thao District"", ""Hạ Hòa District"", ""Việt Yên District"", ""Lâm Đồng Province""]"
MuSiQue,886,dbec_selective,César Gabriel de Choiseul,33,0,0,"[""Maria Theresa of Naples and Sicily"", ""Klejwy PGR"", ""Ashkenazi Jews"", ""Florimond Claude, Comte de Mercy-Argenteau"", ""Rose Bertin""]"
MuSiQue,886,rankgpt_rank5_no_think,César Gabriel de Choiseul,33,0,0,"[""1939 German ultimatum to Lithuania"", ""Spain"", ""Israel"", ""Middle Ages"", ""Szlachta""]"
MuSiQue,886,rankgpt_select5_no_think,César Gabriel de Choiseul,33,1,1,"[""Middle Ages"", ""Marie Anne de Bourbon"", ""Louise Élisabeth d'Orléans"", ""César Gabriel de Choiseul"", ""Renault FT""]"
MuSiQue,886,setr_faithful,César Gabriel de Choiseul,33,0,0,"[""Kaliningrad"", ""Middle Ages"", ""Maria Theresa of Naples and Sicily"", ""Florimond Claude, Comte de Mercy-Argenteau"", ""Rose Bertin""]"
MuSiQue,886,source_order,César Gabriel de Choiseul,33,0,0,"[""Florimond Claude, Comte de Mercy-Argenteau"", ""Rose Bertin"", ""Kaliningrad"", ""Ashkenazi Jews"", ""Ashkenazi Jews""]"
MuSiQue,892,dbec_selective,Scion (automobile),5,0,0,"[""Toyota"", ""Acura Legend"", ""1973 oil crisis"", ""Acura RL"", ""Acura RLX""]"
MuSiQue,892,rankgpt_rank5_no_think,Scion (automobile),5,1,1,"[""Scion (automobile)"", ""Acura RL"", ""Acura EL"", ""Acura RDX"", ""Nissan Rogue""]"
MuSiQue,892,rankgpt_select5_no_think,Scion (automobile),5,1,1,"[""Acura RL"", ""Scion (automobile)"", ""Acura EL"", ""Scion xD"", ""Nissan Rogue""]"
