dataset,base_dataset,query_index,query_idx,question,method,gold_doc_count,support_hit_count,support_recall,support_complete,missing_count,selected_positions_json,selected_titles_json,missing_titles_json,rankgpt_parse_ok,rankgpt_prompt_has_no_think,rankgpt_selected_count,rankgpt_parse_source,rankgpt_error
HotpotQA,hotpotqa,721,721,Thunderbirds was a film featuring the exploits of what part of the Oklahoma Army National Guard?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Thunderbirds (1952 film)"", ""45th Infantry Division (United States)"", ""Oklahoma Air National Guard"", ""Oklahoma Army National Guard"", ""189th Field Artillery Regiment (United States)""]",[],,,,,
HotpotQA,hotpotqa,721,721,Thunderbirds was a film featuring the exploits of what part of the Oklahoma Army National Guard?,setr_faithful,2,2,1.0,1,0,"[0, 1, 4, 2, 3]","[""Thunderbirds (1952 film)"", ""45th Infantry Division (United States)"", ""189th Field Artillery Regiment (United States)"", ""Oklahoma Air National Guard"", ""Oklahoma Army National Guard""]",[],,,,,
HotpotQA,hotpotqa,721,721,Thunderbirds was a film featuring the exploits of what part of the Oklahoma Army National Guard?,dbec_selective,2,2,1.0,1,0,"[58, 0, 1, 2, 3]","[""Quadrophenia (film)"", ""Thunderbirds (1952 film)"", ""45th Infantry Division (United States)"", ""Oklahoma Air National Guard"", ""Oklahoma Army National Guard""]",[],,,,,
HotpotQA,hotpotqa,721,721,Thunderbirds was a film featuring the exploits of what part of the Oklahoma Army National Guard?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 3, 4, 2, 0]","[""45th Infantry Division (United States)"", ""Oklahoma Army National Guard"", ""189th Field Artillery Regiment (United States)"", ""Oklahoma Air National Guard"", ""Thunderbirds (1952 film)""]",[],1,1,5,json,
HotpotQA,hotpotqa,721,721,Thunderbirds was a film featuring the exploits of what part of the Oklahoma Army National Guard?,rankgpt_select5_no_think,2,1,0.5,0,1,"[1, 3, 4, 11, 39]","[""45th Infantry Division (United States)"", ""Oklahoma Army National Guard"", ""189th Field Artillery Regiment (United States)"", ""14th Infantry Regiment (United States)"", ""Operation River Falcon""]","[""Thunderbirds (1952 film)""]",1,1,5,json,
HotpotQA,hotpotqa,722,722,The community that contains Downtown Summerlin occupies how many acres?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Summerlin, Nevada"", ""Downtown Summerlin"", ""Downtown Summerlin (shopping center)"", ""Red Rock Casino, Resort &amp; Spa"", ""Suncoast Hotel and Casino""]",[],,,,,
HotpotQA,hotpotqa,722,722,The community that contains Downtown Summerlin occupies how many acres?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Summerlin, Nevada"", ""Downtown Summerlin"", ""Downtown Summerlin (shopping center)"", ""Red Rock Casino, Resort &amp; Spa"", ""Suncoast Hotel and Casino""]",[],,,,,
HotpotQA,hotpotqa,722,722,The community that contains Downtown Summerlin occupies how many acres?,dbec_selective,2,2,1.0,1,0,"[0, 2, 1, 3, 4]","[""Summerlin, Nevada"", ""Downtown Summerlin (shopping center)"", ""Downtown Summerlin"", ""Red Rock Casino, Resort &amp; Spa"", ""Suncoast Hotel and Casino""]",[],,,,,
HotpotQA,hotpotqa,722,722,The community that contains Downtown Summerlin occupies how many acres?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 3, 4, 2, 0]","[""Downtown Summerlin"", ""Red Rock Casino, Resort &amp; Spa"", ""Suncoast Hotel and Casino"", ""Downtown Summerlin (shopping center)"", ""Summerlin, Nevada""]",[],1,1,5,json,
HotpotQA,hotpotqa,722,722,The community that contains Downtown Summerlin occupies how many acres?,rankgpt_select5_no_think,2,1,0.5,0,1,"[1, 3, 4, 83, 90]","[""Downtown Summerlin"", ""Red Rock Casino, Resort &amp; Spa"", ""Suncoast Hotel and Casino"", ""Douglas County, Nevada"", ""Minden, Nevada""]","[""Summerlin, Nevada""]",1,1,5,json,
HotpotQA,hotpotqa,723,723,"On which station did the 2014 South Korean television series, starring the main rapper of boyband SS501, air?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Kim Hyun-joong"", ""Inspiring Generation"", ""Boys Over Flowers (TV series)"", ""Heo Young-saeng"", ""Kim Hyung-jun""]",[],,,,,
HotpotQA,hotpotqa,723,723,"On which station did the 2014 South Korean television series, starring the main rapper of boyband SS501, air?",setr_faithful,2,2,1.0,1,0,"[1, 14, 0, 2, 3]","[""Inspiring Generation"", ""My Secret Hotel"", ""Kim Hyun-joong"", ""Boys Over Flowers (TV series)"", ""Heo Young-saeng""]",[],,,,,
HotpotQA,hotpotqa,723,723,"On which station did the 2014 South Korean television series, starring the main rapper of boyband SS501, air?",dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Kim Hyun-joong"", ""Inspiring Generation"", ""Boys Over Flowers (TV series)"", ""Heo Young-saeng"", ""Kim Hyung-jun""]",[],,,,,
HotpotQA,hotpotqa,723,723,"On which station did the 2014 South Korean television series, starring the main rapper of boyband SS501, air?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 7, 4, 2]","[""Inspiring Generation"", ""Kim Hyun-joong"", ""Ok Taec-yeon"", ""Kim Hyung-jun"", ""Boys Over Flowers (TV series)""]",[],1,1,5,json,
HotpotQA,hotpotqa,723,723,"On which station did the 2014 South Korean television series, starring the main rapper of boyband SS501, air?",rankgpt_select5_no_think,2,1,0.5,0,1,"[1, 7, 14, 38, 58]","[""Inspiring Generation"", ""Ok Taec-yeon"", ""My Secret Hotel"", ""Jirisan"", ""Venus Talk""]","[""Kim Hyun-joong""]",1,1,5,json,
HotpotQA,hotpotqa,724,724,"Which river system in Chilhowie, Virginia was the starting place for most Longhunters?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Longhunter"", ""Holston River"", ""Boyds Creek, Tennessee"", ""Red River system"", ""Tuckaleechee Caverns""]",[],,,,,
HotpotQA,hotpotqa,724,724,"Which river system in Chilhowie, Virginia was the starting place for most Longhunters?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Longhunter"", ""Holston River"", ""Boyds Creek, Tennessee"", ""Red River system"", ""Tuckaleechee Caverns""]",[],,,,,
HotpotQA,hotpotqa,724,724,"Which river system in Chilhowie, Virginia was the starting place for most Longhunters?",dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Longhunter"", ""Holston River"", ""Boyds Creek, Tennessee"", ""Red River system"", ""Tuckaleechee Caverns""]",[],,,,,
HotpotQA,hotpotqa,724,724,"Which river system in Chilhowie, Virginia was the starting place for most Longhunters?",rankgpt_rank5_no_think,2,0,0.0,0,2,"[5, 6, 27, 16, 56]","[""Bull Run (Occoquan River)"", ""Occoquan River"", ""Belmont Bay"", ""Leven Powell"", ""Nash-Fortenberry UFO sighting""]","[""Holston River"", ""Longhunter""]",1,1,5,json,
HotpotQA,hotpotqa,724,724,"Which river system in Chilhowie, Virginia was the starting place for most Longhunters?",rankgpt_select5_no_think,2,0,0.0,0,2,"[5, 6, 20, 27, 66]","[""Bull Run (Occoquan River)"", ""Occoquan River"", ""Goose Creek Historic District"", ""Belmont Bay"", ""Prince William County Courthouse""]","[""Holston River"", ""Longhunter""]",1,1,5,json,
HotpotQA,hotpotqa,725,725,What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Moltke Nunataks"", ""Helmuth von Moltke the Younger"", ""German General Staff"", ""Schlieffen Plan"", ""Ludwig Beck""]",[],,,,,
HotpotQA,hotpotqa,725,725,What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Moltke Nunataks"", ""Helmuth von Moltke the Younger"", ""German General Staff"", ""Schlieffen Plan"", ""Ludwig Beck""]",[],,,,,
HotpotQA,hotpotqa,725,725,What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Helmuth von Moltke the Younger"", ""Moltke Nunataks"", ""German General Staff"", ""Schlieffen Plan"", ""Ludwig Beck""]",[],,,,,
HotpotQA,hotpotqa,725,725,What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 4, 0, 2, 3]","[""Helmuth von Moltke the Younger"", ""Ludwig Beck"", ""Moltke Nunataks"", ""German General Staff"", ""Schlieffen Plan""]",[],1,1,5,json,
HotpotQA,hotpotqa,725,725,What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?,rankgpt_select5_no_think,2,1,0.5,0,1,"[1, 4, 9, 12, 35]","[""Helmuth von Moltke the Younger"", ""Ludwig Beck"", ""Admirals Nunatak"", ""Pagano Nunatak"", ""The Hunter of Fall (1918 film)""]","[""Moltke Nunataks""]",1,1,5,json,
HotpotQA,hotpotqa,726,726,"What trio was the songwriter of ""What Are We Doin' Lonesome"" from?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""What Are We Doin' Lonesome"", ""Larry Gatlin"", ""Alan White (Oasis drummer)"", ""Heartbreak Hurricane"", ""James House (singer)""]",[],,,,,
HotpotQA,hotpotqa,726,726,"What trio was the songwriter of ""What Are We Doin' Lonesome"" from?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""What Are We Doin' Lonesome"", ""Larry Gatlin"", ""Alan White (Oasis drummer)"", ""Heartbreak Hurricane"", ""James House (singer)""]",[],,,,,
HotpotQA,hotpotqa,726,726,"What trio was the songwriter of ""What Are We Doin' Lonesome"" from?",dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""What Are We Doin' Lonesome"", ""Larry Gatlin"", ""Alan White (Oasis drummer)"", ""Heartbreak Hurricane"", ""James House (singer)""]",[],,,,,
HotpotQA,hotpotqa,726,726,"What trio was the songwriter of ""What Are We Doin' Lonesome"" from?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 54, 84, 50]","[""What Are We Doin' Lonesome"", ""Larry Gatlin"", ""I Wouldn't Change You If I Could"", ""Ricky Skaggs"", ""Was ist das""]",[],1,1,5,json,
HotpotQA,hotpotqa,726,726,"What trio was the songwriter of ""What Are We Doin' Lonesome"" from?",rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 40, 53, 84]","[""What Are We Doin' Lonesome"", ""Larry Gatlin"", ""Cajun Moon"", ""Honky Tonk Attitude"", ""Ricky Skaggs""]",[],1,1,5,json,
HotpotQA,hotpotqa,727,727,Where is the 1999 British comedy-drama film starring Jimi Mistry set?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""East Is East (1999 film)"", ""Jimi Mistry"", ""West Is West (2010 film)"", ""The One and Only (1999 film)"", ""My Kingdom (film)""]",[],,,,,
HotpotQA,hotpotqa,727,727,Where is the 1999 British comedy-drama film starring Jimi Mistry set?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 4, 6]","[""East Is East (1999 film)"", ""Jimi Mistry"", ""West Is West (2010 film)"", ""My Kingdom (film)"", ""Exam (2009 film)""]",[],,,,,
HotpotQA,hotpotqa,727,727,Where is the 1999 British comedy-drama film starring Jimi Mistry set?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""East Is East (1999 film)"", ""Jimi Mistry"", ""West Is West (2010 film)"", ""The One and Only (1999 film)"", ""My Kingdom (film)""]",[],,,,,
HotpotQA,hotpotqa,727,727,Where is the 1999 British comedy-drama film starring Jimi Mistry set?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 2, 4, 5]","[""East Is East (1999 film)"", ""Jimi Mistry"", ""West Is West (2010 film)"", ""My Kingdom (film)"", ""Partition (2007 film)""]",[],1,1,5,json,
HotpotQA,hotpotqa,727,727,Where is the 1999 British comedy-drama film starring Jimi Mistry set?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 2, 4, 5]","[""East Is East (1999 film)"", ""Jimi Mistry"", ""West Is West (2010 film)"", ""My Kingdom (film)"", ""Partition (2007 film)""]",[],1,1,5,json,
HotpotQA,hotpotqa,728,728,"Which restaurant chain's headquarters is further north, Pizza Inn or Papa Gino's?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Papa Gino's"", ""Pizza Inn"", ""Papa John's Pizza"", ""Pie Five"", ""Gino's East""]",[],,,,,
HotpotQA,hotpotqa,728,728,"Which restaurant chain's headquarters is further north, Pizza Inn or Papa Gino's?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Papa Gino's"", ""Pizza Inn"", ""Papa John's Pizza"", ""Pie Five"", ""Gino's East""]",[],,,,,
HotpotQA,hotpotqa,728,728,"Which restaurant chain's headquarters is further north, Pizza Inn or Papa Gino's?",dbec_selective,2,2,1.0,1,0,"[2, 0, 1, 81, 3]","[""Papa John's Pizza"", ""Papa Gino's"", ""Pizza Inn"", ""East Pole–West Pole divide"", ""Pie Five""]",[],,,,,
HotpotQA,hotpotqa,728,728,"Which restaurant chain's headquarters is further north, Pizza Inn or Papa Gino's?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 6, 7, 4]","[""Papa Gino's"", ""Pizza Inn"", ""Papa Murphy's"", ""Imo's Pizza"", ""Gino's East""]",[],1,1,5,json,
HotpotQA,hotpotqa,728,728,"Which restaurant chain's headquarters is further north, Pizza Inn or Papa Gino's?",rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 4, 6, 7]","[""Papa Gino's"", ""Pizza Inn"", ""Gino's East"", ""Papa Murphy's"", ""Imo's Pizza""]",[],1,1,5,json,
HotpotQA,hotpotqa,729,729,At what stadium did Mychal George Thompson play home games with the San Antonio Spurs?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Spurs Sports &amp; Entertainment"", ""Mychal Thompson"", ""San Antonio Spurs"", ""San Antonio Rampage"", ""List of San Antonio Spurs head coaches""]",[],,,,,
HotpotQA,hotpotqa,729,729,At what stadium did Mychal George Thompson play home games with the San Antonio Spurs?,setr_faithful,2,2,1.0,1,0,"[1, 2, 3, 0, 4]","[""Mychal Thompson"", ""San Antonio Spurs"", ""San Antonio Rampage"", ""Spurs Sports &amp; Entertainment"", ""List of San Antonio Spurs head coaches""]",[],,,,,
HotpotQA,hotpotqa,729,729,At what stadium did Mychal George Thompson play home games with the San Antonio Spurs?,dbec_selective,2,2,1.0,1,0,"[2, 1, 0, 3, 4]","[""San Antonio Spurs"", ""Mychal Thompson"", ""Spurs Sports &amp; Entertainment"", ""San Antonio Rampage"", ""List of San Antonio Spurs head coaches""]",[],,,,,
HotpotQA,hotpotqa,729,729,At what stadium did Mychal George Thompson play home games with the San Antonio Spurs?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 2, 4, 7, 8]","[""Mychal Thompson"", ""San Antonio Spurs"", ""List of San Antonio Spurs head coaches"", ""Twin Towers (San Antonio Spurs)"", ""Big Three (San Antonio Spurs)""]",[],1,1,5,json,
HotpotQA,hotpotqa,729,729,At what stadium did Mychal George Thompson play home games with the San Antonio Spurs?,rankgpt_select5_no_think,2,2,1.0,1,0,"[1, 2, 4, 5, 10]","[""Mychal Thompson"", ""San Antonio Spurs"", ""List of San Antonio Spurs head coaches"", ""List of San Antonio Spurs seasons"", ""2013–14 San Antonio Spurs season""]",[],1,1,5,json,
HotpotQA,hotpotqa,730,730,What is the English translation of the noodle similar to Taglierini that is not tagliatelle?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Taglierini"", ""Tagliatelle"", ""Capellini"", ""Bavette (pasta)"", ""Terebinth""]",[],,,,,
HotpotQA,hotpotqa,730,730,What is the English translation of the noodle similar to Taglierini that is not tagliatelle?,setr_faithful,2,2,1.0,1,0,"[0, 1, 3, 2, 4]","[""Taglierini"", ""Tagliatelle"", ""Bavette (pasta)"", ""Capellini"", ""Terebinth""]",[],,,,,
HotpotQA,hotpotqa,730,730,What is the English translation of the noodle similar to Taglierini that is not tagliatelle?,dbec_selective,2,2,1.0,1,0,"[2, 0, 1, 3, 4]","[""Capellini"", ""Taglierini"", ""Tagliatelle"", ""Bavette (pasta)"", ""Terebinth""]",[],,,,,
HotpotQA,hotpotqa,730,730,What is the English translation of the noodle similar to Taglierini that is not tagliatelle?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[3, 1, 0, 2, 13]","[""Bavette (pasta)"", ""Tagliatelle"", ""Taglierini"", ""Capellini"", ""Kwetiau goreng""]",[],1,1,5,json,
HotpotQA,hotpotqa,730,730,What is the English translation of the noodle similar to Taglierini that is not tagliatelle?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 2, 3, 98]","[""Taglierini"", ""Tagliatelle"", ""Capellini"", ""Bavette (pasta)"", ""Pashmina""]",[],1,1,5,json,
HotpotQA,hotpotqa,731,731,"Which writer is older, Joseph Epstein or Milan Kundera?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Milan Kundera"", ""Joseph Epstein (writer)"", ""François Ricard"", ""Identity (novel)"", ""Shop Talk""]",[],,,,,
HotpotQA,hotpotqa,731,731,"Which writer is older, Joseph Epstein or Milan Kundera?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Milan Kundera"", ""Joseph Epstein (writer)"", ""François Ricard"", ""Identity (novel)"", ""Shop Talk""]",[],,,,,
HotpotQA,hotpotqa,731,731,"Which writer is older, Joseph Epstein or Milan Kundera?",dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Joseph Epstein (writer)"", ""Milan Kundera"", ""François Ricard"", ""Identity (novel)"", ""Shop Talk""]",[],,,,,
HotpotQA,hotpotqa,731,731,"Which writer is older, Joseph Epstein or Milan Kundera?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 7, 10, 16]","[""Joseph Epstein (writer)"", ""Milan Kundera"", ""Ludvík Kundera"", ""George Santayana"", ""Czesław Miłosz""]",[],1,1,5,json,
HotpotQA,hotpotqa,731,731,"Which writer is older, Joseph Epstein or Milan Kundera?",rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 7, 10, 23]","[""Milan Kundera"", ""Joseph Epstein (writer)"", ""Ludvík Kundera"", ""George Santayana"", ""Jim Harrison""]",[],1,1,5,json,
HotpotQA,hotpotqa,732,732,Which channel produced the ninth volume of the tv series that premiered as the same date as RuPaul's first album?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Realness (RuPaul album)"", ""RuPaul's Drag Race"", ""Larry Tee"", ""List of Chip 'n Dale Rescue Rangers episodes"", ""The Hits Album 9""]",[],,,,,
HotpotQA,hotpotqa,732,732,Which channel produced the ninth volume of the tv series that premiered as the same date as RuPaul's first album?,setr_faithful,2,2,1.0,1,0,"[0, 1, 7, 2, 3]","[""Realness (RuPaul album)"", ""RuPaul's Drag Race"", ""All-Time Top 100 TV Themes"", ""Larry Tee"", ""List of Chip 'n Dale Rescue Rangers episodes""]",[],,,,,
HotpotQA,hotpotqa,732,732,Which channel produced the ninth volume of the tv series that premiered as the same date as RuPaul's first album?,dbec_selective,2,2,1.0,1,0,"[3, 0, 1, 2, 4]","[""List of Chip 'n Dale Rescue Rangers episodes"", ""Realness (RuPaul album)"", ""RuPaul's Drag Race"", ""Larry Tee"", ""The Hits Album 9""]",[],,,,,
HotpotQA,hotpotqa,732,732,Which channel produced the ninth volume of the tv series that premiered as the same date as RuPaul's first album?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[4, 1, 54, 79, 84]","[""The Hits Album 9"", ""RuPaul's Drag Race"", ""The Apprentice (U.S. season 9)"", ""Manners (album)"", ""119 (album)""]","[""Realness (RuPaul album)""]",1,1,5,json,
HotpotQA,hotpotqa,732,732,Which channel produced the ninth volume of the tv series that premiered as the same date as RuPaul's first album?,rankgpt_select5_no_think,2,0,0.0,0,2,"[4, 7, 19, 20, 54]","[""The Hits Album 9"", ""All-Time Top 100 TV Themes"", ""Reckless (Jeremy Camp album)"", ""Platonish"", ""The Apprentice (U.S. season 9)""]","[""RuPaul's Drag Race"", ""Realness (RuPaul album)""]",1,1,5,json,
HotpotQA,hotpotqa,733,733,Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Bob Hurley"", ""Dan Hurley"", ""Nate Oats"", ""Bobby Hurley"", ""Rhode Island Rams men's basketball""]",[],,,,,
HotpotQA,hotpotqa,733,733,Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,setr_faithful,2,2,1.0,1,0,"[1, 3, 0, 2, 4]","[""Dan Hurley"", ""Bobby Hurley"", ""Bob Hurley"", ""Nate Oats"", ""Rhode Island Rams men's basketball""]",[],,,,,
HotpotQA,hotpotqa,733,733,Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,dbec_selective,2,2,1.0,1,0,"[3, 1, 0, 2, 4]","[""Bobby Hurley"", ""Dan Hurley"", ""Bob Hurley"", ""Nate Oats"", ""Rhode Island Rams men's basketball""]",[],,,,,
HotpotQA,hotpotqa,733,733,Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[3, 9, 1, 53, 23]","[""Bobby Hurley"", ""Tim Esmay"", ""Dan Hurley"", ""Don Haskins"", ""Damon Stoudamire""]",[],1,1,5,json,
HotpotQA,hotpotqa,733,733,Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,rankgpt_select5_no_think,2,1,0.5,0,1,"[3, 9, 23, 52, 54]","[""Bobby Hurley"", ""Tim Esmay"", ""Damon Stoudamire"", ""Grady Higginbotham"", ""Danuel House""]","[""Dan Hurley""]",1,1,5,json,
HotpotQA,hotpotqa,734,734,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Mattel, Inc. v. MCA Records, Inc."", ""René Dif"", ""Søren Rasted"", ""Aqua (band)"", ""Doctor Jones""]",[],,,,,
HotpotQA,hotpotqa,734,734,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 8]","[""Mattel, Inc. v. MCA Records, Inc."", ""René Dif"", ""Søren Rasted"", ""Aqua (band)"", ""Lene Nystrøm""]",[],,,,,
HotpotQA,hotpotqa,734,734,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",dbec_selective,2,2,1.0,1,0,"[3, 0, 1, 2, 4]","[""Aqua (band)"", ""Mattel, Inc. v. MCA Records, Inc."", ""René Dif"", ""Søren Rasted"", ""Doctor Jones""]",[],,,,,
HotpotQA,hotpotqa,734,734,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[3, 0, 4, 5, 1]","[""Aqua (band)"", ""Mattel, Inc. v. MCA Records, Inc."", ""Doctor Jones"", ""Lollipop (Candyman)"", ""René Dif""]",[],1,1,5,json,
HotpotQA,hotpotqa,734,734,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",rankgpt_select5_no_think,2,2,1.0,1,0,"[3, 0, 4, 1, 2]","[""Aqua (band)"", ""Mattel, Inc. v. MCA Records, Inc."", ""Doctor Jones"", ""René Dif"", ""Søren Rasted""]",[],1,1,5,json,
HotpotQA,hotpotqa,735,735,"When they were formed, did The Fatima Mansions or Nude have more members?",source_order,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""The Fatima Mansions"", ""Bertie's Brochures"", ""Viva Dead Ponies"", ""Lost in the Former West"", ""Cathal Coughlan (singer)""]","[""Nude (band)""]",,,,,
HotpotQA,hotpotqa,735,735,"When they were formed, did The Fatima Mansions or Nude have more members?",setr_faithful,2,2,1.0,1,0,"[0, 5, 1, 2, 3]","[""The Fatima Mansions"", ""Nude (band)"", ""Bertie's Brochures"", ""Viva Dead Ponies"", ""Lost in the Former West""]",[],,,,,
HotpotQA,hotpotqa,735,735,"When they were formed, did The Fatima Mansions or Nude have more members?",dbec_selective,2,1,0.5,0,1,"[4, 0, 1, 2, 3]","[""Cathal Coughlan (singer)"", ""The Fatima Mansions"", ""Bertie's Brochures"", ""Viva Dead Ponies"", ""Lost in the Former West""]","[""Nude (band)""]",,,,,
HotpotQA,hotpotqa,735,735,"When they were formed, did The Fatima Mansions or Nude have more members?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 5, 4, 24, 55]","[""The Fatima Mansions"", ""Nude (band)"", ""Cathal Coughlan (singer)"", ""The Replacements (band)"", ""LMC (British band)""]",[],1,1,5,json,
HotpotQA,hotpotqa,735,735,"When they were formed, did The Fatima Mansions or Nude have more members?",rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 4, 5, 30, 53]","[""The Fatima Mansions"", ""Cathal Coughlan (singer)"", ""Nude (band)"", ""Blues Traveler"", ""The Beatles""]",[],1,1,5,json,
HotpotQA,hotpotqa,736,736,"Who else besides ""The Golden Jet"" was born in Point Anne, Ontario?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Point Anne, Ontario"", ""Bobby Hull"", ""Manly E. MacDonald"", ""Billy Sims"", ""23rd National Hockey League All-Star Game""]",[],,,,,
HotpotQA,hotpotqa,736,736,"Who else besides ""The Golden Jet"" was born in Point Anne, Ontario?",setr_faithful,2,2,1.0,1,0,"[0, 2, 1, 3, 4]","[""Point Anne, Ontario"", ""Manly E. MacDonald"", ""Bobby Hull"", ""Billy Sims"", ""23rd National Hockey League All-Star Game""]",[],,,,,
HotpotQA,hotpotqa,736,736,"Who else besides ""The Golden Jet"" was born in Point Anne, Ontario?",dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Bobby Hull"", ""Point Anne, Ontario"", ""Manly E. MacDonald"", ""Billy Sims"", ""23rd National Hockey League All-Star Game""]",[],,,,,
HotpotQA,hotpotqa,736,736,"Who else besides ""The Golden Jet"" was born in Point Anne, Ontario?",rankgpt_rank5_no_think,2,1,0.5,0,1,"[0, 2, 11, 12, 23]","[""Point Anne, Ontario"", ""Manly E. MacDonald"", ""Paul Hornung"", ""Woody Dumart"", ""Eddie Oatman""]","[""Bobby Hull""]",1,1,5,json,
HotpotQA,hotpotqa,736,736,"Who else besides ""The Golden Jet"" was born in Point Anne, Ontario?",rankgpt_select5_no_think,2,1,0.5,0,1,"[0, 2, 11, 12, 23]","[""Point Anne, Ontario"", ""Manly E. MacDonald"", ""Paul Hornung"", ""Woody Dumart"", ""Eddie Oatman""]","[""Bobby Hull""]",1,1,5,json,
HotpotQA,hotpotqa,737,737,"Under which ring name does the wrestler who participated in a taser match with Bam Bam Bigelow, associate himself with in the World Wrestling Federation?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Ladder match"", ""Bam Bam Bigelow"", ""Scott Hall"", ""The Insiders (professional wrestling)"", ""The Jersey Triad""]",[],,,,,
HotpotQA,hotpotqa,737,737,"Under which ring name does the wrestler who participated in a taser match with Bam Bam Bigelow, associate himself with in the World Wrestling Federation?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Ladder match"", ""Bam Bam Bigelow"", ""Scott Hall"", ""The Insiders (professional wrestling)"", ""The Jersey Triad""]",[],,,,,
