dataset,query_idx,question,gold_doc_count,gold_titles,baseline_top_titles,selector_top_titles,changed,baseline_em,selector_em,em_delta,baseline_f1,selector_f1,f1_delta,baseline_title_recall_top5,selector_title_recall_top5,baseline_title_all_gold_top5,selector_title_all_gold_top5,pool_title_all_gold_top100,max_gold_title_rank_bucket_pool100,gold_title_ranks_pool100,swap_count,swapped_in_gold_title_count,swapped_out_gold_title_count,baseline_title_duplicate_count,selector_title_duplicate_count
hotpotqa,227,"What was the population during the 2000 census of the town in Sagadahoc County, Maine that had a population of 3,411 during the 2010 census?",2,"Richmond, Maine || Richmond (CDP), Maine","Richmond (CDP), Maine || Richmond, Maine || Bowdoinham, Maine || Topsham, Maine || Woolwich, Maine","Richmond (CDP), Maine || Richmond, Maine || Bowdoinham, Maine || Topsham, Maine || Woolwich, Maine",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,228,"How does this series represent a function, which is also used in the Homotopy analysis method?",2,Homotopy analysis method || Taylor series,Homotopy analysis method || Classifying space || Taylor series || Liao Shijun || List of representations of e,Homotopy analysis method || Classifying space || Taylor series || Liao Shijun || List of representations of e,False,0.0,0.0,0.0,0.5714,0.5714,0.0,1.0,1.0,True,True,True,top5,"1,3",0,0,0,0,0
hotpotqa,229,"The Company They Keep is a book written by Diana Pavlac Glyer, who is a professor at a university in Azusa, California, that was founded in 1899, and is under the auspices of what religion?",2,The Company They Keep || Azusa Pacific University,The Company They Keep || Diana Pavlac Glyer || Azusa Pacific University || John Culp || Kenneth R. Valpey,The Company They Keep || Diana Pavlac Glyer || Azusa Pacific University || John Culp || Kenneth R. Valpey,False,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,True,True,True,top5,"1,3",0,0,0,0,0
hotpotqa,230,Who was the Goal keeper for Iraq in the 1996 AFC Asian Cup played in the United Arab Emirates?,2,1996 AFC Asian Cup || Emad Hashim,Emad Hashim || 1996 AFC Asian Cup || 1996 AFC Asian Cup squads || 1996 AFC Asian Cup qualification || Kazakhstan national football team 1996,Emad Hashim || 1996 AFC Asian Cup || 1996 AFC Asian Cup squads || 1996 AFC Asian Cup qualification || Kazakhstan national football team 1996,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,231,The On Tour Forever album gave Blues Traveler the opportunity to display what musical trademark?,2,On Tour Forever || Blues Traveler,On Tour Forever || Blues Traveler (album) || Travelers and Thieves || Blues Traveler || Travelogue: Blues Traveler Classics,On Tour Forever || Blues Traveler (album) || Travelers and Thieves || Blues Traveler || Travelogue: Blues Traveler Classics,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,232,"What was the real name of the author of the book ""Coraline"" has been compared to?",2,Alice's Adventures in Wonderland || Coraline,Coraline || Karen Joy Fowler || Ion Creangă || Alice Hoffman || Lucy Barfield,Coraline || Karen Joy Fowler || Ion Creangă || Alice Hoffman || Lucy Barfield,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank11_20,"19,1",0,0,0,0,0
hotpotqa,233,Who resides in the palace that was the inspiration for the Kensington System's name?,2,Kensington System || Kensington Palace,Kensington System || Kensington Road || Kensington Palace || 10 Palace Gate || Winter Palace,Kensington System || Kensington Road || Kensington Palace || 10 Palace Gate || Winter Palace,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,3",0,0,0,0,0
hotpotqa,234,"What German medium tank, sometimes called the ""Mark V"", that was deployed on the Eastern and Western fronts from mid-1943 provided the armor and suspension for the chassis of the tank destroyer built by Nazi Germany during World War II?",2,Panther tank || Jagdpanther,Panther tank || Jagdpanther || Sturmgeschütz IV || 7.5 cm KwK 42 || M10 tank destroyer,Panther tank || Jagdpanther || Sturmgeschütz IV || 7.5 cm KwK 42 || M10 tank destroyer,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,235,Siegfriedstellung in the First World War was a defensive position of what country's army?,2,Hindenburg Line || Siegfried Line,Hindenburg Line || 116 000 || Siegfried Line || Defence of Festubert || Leipzig Salient,Hindenburg Line || 116 000 || Siegfried Line || Defence of Festubert || Leipzig Salient,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,3",0,0,0,0,0
hotpotqa,236,Evan Williams played for what professional football club that was originally known as St. Luke's FC?,2,Evan Williams (footballer) || Wolverhampton Wanderers F.C.,Evan Williams (rugby) || Stephen Nicholas (actor) || Evan Williams (footballer) || Wolverhampton Wanderers F.C. || Winsford United F.C.,Evan Williams (rugby) || Blackpool F.C. || Evan Williams (footballer) || Wolverhampton Wanderers F.C. || Winsford United F.C.,True,0.0,0.0,0.0,0.5714,0.5714,0.0,1.0,1.0,True,True,True,top5,"1,4",1,0,0,0,0
hotpotqa,237,How many times has the national team Joseph Raich Garriga played for in 1941 participated in FIFA World Cups?,2,Josep Raich || Spain national football team,Spain national football team || 2018 and 2022 FIFA World Cup bids || Josep Raich || Argentina at the FIFA World Cup || History of the Scotland national football team,Spain national football team || 2018 and 2022 FIFA World Cup bids || Josep Raich || Argentina at the FIFA World Cup || History of the Scotland national football team,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"3,1",0,0,0,0,0
hotpotqa,238,Little Brown Stein is a rivalry trophy that imitates a mug made out of what item?,2,Beer stein || Little Brown Stein,Little Brown Stein || Little Brown Jug (college football trophy) || Beer stein || Red River Rivalry trophies || Wabash Little Giants,Little Brown Stein || Little Brown Jug (college football trophy) || Beer stein || Red River Rivalry trophies || Wabash Little Giants,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,1",0,0,0,0,0
hotpotqa,239,Davey Brozowski is a percussionist for a band that formed in what city in Washington?,2,Davey Brozowski || Modest Mouse,Davey Brozowski || The Catheters || Modest Mouse || Tall Birds || Fastbacks,Davey Brozowski || The Catheters || Modest Mouse || Tall Birds || Fastbacks,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,3",0,0,0,0,0
hotpotqa,240,In which town was the amusement park that is operated by Britannia Jinky Jersey Ltd located where the first  Tomorrow's Parties Festival was held?.,2,Pontins || All Tomorrow's Parties (festival),Pontins || All Tomorrow's Parties (festival) || Palisades Amusement Park || Wonderland City || Steeplechase Park,Pontins || All Tomorrow's Parties (festival) || Palisades Amusement Park || Wonderland City || Steeplechase Park,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,241,How many episodes were there of the TV series where Julianna Margulies had the role of Carol Hathaway ?,2,Julianna Margulies || ER (TV series),Julianna Margulies || The Good Wife || Carol Hathaway || ER (TV series) || Sex and the City,Julianna Margulies || The Good Wife || Carol Hathaway || ER (TV series) || Sex and the City,False,0.0,0.0,0.0,0.6667,0.6667,0.0,1.0,1.0,True,True,True,top5,"1,4",0,0,0,0,0
hotpotqa,242,"In the Cherokee Rose episode of ""The Walking Dead,"" the character that continues to search for Sophia Peletier is portrayed by an actor who is also famous for his work in what company's advertisements?",2,Cherokee Rose (The Walking Dead) || Norman Reedus,Cherokee Rose (The Walking Dead) || Norman Reedus || Save the Last One || Sophia Peletier || What Lies Ahead,Cherokee Rose (The Walking Dead) || Norman Reedus || Save the Last One || Sophia Peletier || What Lies Ahead,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,243,What street was the adult entertainment district of the Liberty Tree District centered on?,2,"Liberty Tree District || Combat Zone, Boston","Liberty Tree District || Combat Zone, Boston || Liberty Tree || Club Quarter || Liberty Hill Historic District","Liberty Tree District || Combat Zone, Boston || Liberty Tree || Club Quarter || Liberty Hill Historic District",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,244,Kevin Rowland and Lauri Ylönen both share what occupation?,2,Lauri Ylönen || Kevin Rowland,My Beauty || Kevin Rowland || Lauri Ylönen || New World (Lauri Ylönen album) || Heavy (Lauri Ylönen song),My Beauty || Kevin Rowland || Lauri Ylönen || New World (Lauri Ylönen album) || Heavy (Lauri Ylönen song),False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"3,2",0,0,0,0,0
hotpotqa,245,"What was the name of the publisher who published ""Finnegans Wake"" in 1939 by James Joyce",2,James Joyce || Verve (1937–60),James Joyce || Finnegans Wake || Finn's Hotel || Waywords and Meansigns || William York Tindall,James Joyce || Finnegans Wake || Finn's Hotel || Waywords and Meansigns || William York Tindall,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank6_10,"1,9",0,0,0,0,0
hotpotqa,246,In which city are the headquarters of the American research and scientific development company where Ravi Sethi worked as computer scientist located?,2,Ravi Sethi || Bell Labs,Ravi Sethi || Bell Labs || Booz Allen Hamilton || Franz Josef Och || Massachusetts Institute of Technology,Ravi Sethi || Bell Labs || Booz Allen Hamilton || Franz Josef Och || Massachusetts Institute of Technology,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,247,Which company used a voice actor who also voiced He-Man?,2,Morris the Cat || John Erwin,John Erwin || Morris the Cat || Doug Parker (voice actor) || Garcia Júnior || Tex Brashear,John Erwin || Morris the Cat || Doug Parker (voice actor) || Garcia Júnior || Tex Brashear,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,248,The Death Camp of Tolerance is an episode from an animated television series that was created by which two people?,2,The Death Camp of Tolerance || South Park,The Death Camp of Tolerance || Secondary education || South Park || Camp Lazlo || List of Camp Lazlo characters,The Death Camp of Tolerance || Genndy Tartakovsky || South Park || Camp Lazlo || List of Camp Lazlo characters,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,3",1,0,0,0,0
hotpotqa,249,What product by FLEXcon represents data by geometric patterns?,2,Barcode || FLEXcon,FLEXcon || Barcode || Flexible solar cell research || Pendaflex || Rose engine lathe,FLEXcon || Barcode || Flexible solar cell research || Pendaflex || Rose engine lathe,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,250,"Although Michael Fincke's record was broken by Scott Kelly, commander of the International Space Station (ISS) on Expeditions 26, 45, and 46, what was his record for the most time in space?",2,Michael Fincke || Scott Kelly (astronaut),Scott Kelly (astronaut) || Battle of Jupiter Inlet || Michael Fincke || ISS year long mission || Expedition 45,Scott Kelly (astronaut) || Battle of Jupiter Inlet || Michael Fincke || ISS year long mission || Expedition 45,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,1",0,0,0,0,0
hotpotqa,251,Does the genus Cunninghamia or Chilopsis contain only one species?,2,Chilopsis || Cunninghamia,Chilopsis || Cunninghamia || Terebinth || Sinofranchetia || Chlorophyllum,Chilopsis || Cunninghamia || Terebinth || Sinofranchetia || Chlorophyllum,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,252,What type of veterinary specialist is the star veterinarian of The Bionic Vet?,2,The Bionic Vet || Noel Fitzpatrick,The Bionic Vet || Noel Fitzpatrick || Veterinary specialties || Bondi Vet || Veterinary physician,The Bionic Vet || Noel Fitzpatrick || Veterinary specialties || Bondi Vet || Veterinary physician,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,253,What is the official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament?,2,Asahi-Ryokuken Yomiuri Memorial || Japanese yen,Asahi-Ryokuken Yomiuri Memorial || Grace &amp; Tony || Japanese yen || Yomiuri International || Shinya Hashimoto Memorial Legacy Cup Tournament,Asahi-Ryokuken Yomiuri Memorial || Grace &amp; Tony || Japanese yen || Yomiuri International || Shinya Hashimoto Memorial Legacy Cup Tournament,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,3",0,0,0,0,0
hotpotqa,254,"In which genus number of species are more, Lavatera or Oplismenus?",2,Oplismenus || Lavatera,Oplismenus || Economy of the Americas || Lavatera || Malva || Coronilla,Oplismenus || Economy of the Americas || Lavatera || Malva || Coronilla,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,3",0,0,0,0,0
hotpotqa,255,Who was the pivotal in the formation of schools catering for the primary and early secondary education of children in remote and outback Australia?,2,Adelaide Miethke || School of the Air,"School of the Air || Adelaide Miethke || Education in Bhutan || Education in Antigua and Barbuda || Shearwater, The Mullumbimby Steiner School","School of the Air || Adelaide Miethke || Education in Bhutan || Education in Antigua and Barbuda || Shearwater, The Mullumbimby Steiner School",False,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,256,"Which plant genus is part of a family with a longer name, Morning glory or Rothmannia?",2,Morning glory || Rothmannia,Rothmannia || Morning glory || Ipomoea coccinea || Ipomoea indica || Convolvulus cantabrica,Rothmannia || Morning glory || Ipomoea coccinea || Ipomoea indica || Convolvulus cantabrica,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,257,"What american singer,had Warren Fu as one of their video directors, and also had to face allegation of illegal marriage with R. Kelly?",2,Aaliyah || Warren Fu,Aaliyah || Warren Fu || Aaliyah discography || Mariah Carey || Chris Brown,Aaliyah || Warren Fu || Aaliyah discography || Mariah Carey || Chris Brown,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,258,Harry Emerson Fosdick was called to serve as pastor at a church that opened its doors on what date?,2,Riverside Church || Harry Emerson Fosdick,"Harry Emerson Fosdick || Riverside Church || St Stephen's Episcopal Church, New York || Calvary Church (Manhattan) || Jerry Balmuth","Harry Emerson Fosdick || Riverside Church || St Stephen's Episcopal Church, New York || Calvary Church (Manhattan) || Jerry Balmuth",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,259,"Jennifer Gordon received a bachelor of arts degree from which women's liberal arts college in Cambridge, Massachusetts, and functioned as a female coordinate institution for the all-male Harvard College?",2,Radcliffe College || Jennifer Gordon,Jennifer Gordon || Walter Lovell || Radcliffe College || Seven Sisters (colleges) || Harvard College,Jennifer Gordon || Walter Lovell || Radcliffe College || Seven Sisters (colleges) || Harvard College,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,1",0,0,0,0,0
hotpotqa,260,Which CEO of FedEx becked  Value America,2,Frederick W. Smith || Value America,Value America || Frederick W. Smith || Ken May || Curtis Carlson || FedEx Express Flight 80,Value America || Frederick W. Smith || Chief executive officer || Curtis Carlson || FedEx Express Flight 80,True,0.0,0.0,0.0,0.5714,0.5714,0.0,1.0,1.0,True,True,True,top5,"2,1",1,0,0,0,0
hotpotqa,261,Which American pro basketball player who won gold at the 2008 Summer Olympics was signed by the Utah Jazz during the 2005-05 offseason?,2,Carlos Boozer || 2004–05 Utah Jazz season,Deron Williams || Carlos Boozer || 2004–05 Utah Jazz season || 2015 NBA Summer League || Andre Iguodala,Deron Williams || Carlos Boozer || Kevin Durant || 2015 NBA Summer League || Andre Iguodala,True,0.0,0.0,0.0,0.6667,0.0,-0.6667,1.0,0.5,True,False,True,top5,"2,3",1,0,1,0,0
hotpotqa,262,Mazda's Mazda6 belongs to which country's car manufacturer?,2,Nissan Altima || Mazda6,Nissan Altima || Renault–Nissan–Mitsubishi Alliance || Mazda6 || Mazda Takeri || Mazda Kazamai,Nissan Altima || Renault–Nissan–Mitsubishi Alliance || Mazda6 || Mazda Takeri || Mazda Kazamai,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,3",0,0,0,0,0
hotpotqa,263,"What is the name of the detective novelist parent of the author of '""Q"" Is for Quarry'?",2,&quot;Q&quot; Is for Quarry || Sue Grafton,&quot;Q&quot; Is for Quarry || Sue Grafton || S. D. Perry || Anne Perry || June Thomson,&quot;Q&quot; Is for Quarry || Sue Grafton || Michèle Roberts || Anne Perry || June Thomson,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",1,0,0,0,0
hotpotqa,264,"What is the name of the genocidal mass slaughter of Tutsi Rwanda, in which Cyprian and Daphrose Rugamba were assassinated?",2,Cyprian and Daphrose Rugamba || Rwandan genocide,"Cyprian and Daphrose Rugamba || Gacaca court || Rwandan genocide || Impuzamugambi || Origins of Hutu, Tutsi and Twa","Cyprian and Daphrose Rugamba || Gacaca court || Rwandan genocide || Impuzamugambi || Origins of Hutu, Tutsi and Twa",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,3",0,0,0,0,0
hotpotqa,265,"When did the English local newspaper, featuring the sculpture and war memorial in the Forbury gardens, change names?",2,Maiwand Lion || Reading Post,"Reading Post || Maiwand Lion || Forbury Gardens || The Forbury Hotel || St James's Church, Reading","Reading Post || Maiwand Lion || Forbury Gardens || The Forbury Hotel || St James's Church, Reading",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,266,What Congressional District did John Shimkus represent before the 20th Congressional District of Illinois?,2,John Shimkus || Illinois's 20th congressional district,Illinois's 19th congressional district || John Shimkus || Illinois's 20th congressional district || Illinois's 15th congressional district || Adam Kinzinger,Illinois's 19th congressional district || John Shimkus || Illinois's 20th congressional district || Illinois's 15th congressional district || Adam Kinzinger,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,3",0,0,0,0,0
hotpotqa,267,WHat dish is  Dacryopinax spathularia included in that is also sometimes called Luóhàn cài?,2,Dacryopinax spathularia || Buddha's delight,Dacryopinax spathularia || Buddha's delight || Laetiporus ailaoshanensis || Feu (food) || Ipomoea aquatica,Dacryopinax spathularia || Buddha's delight || Laetiporus ailaoshanensis || Feu (food) || Ipomoea aquatica,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,268,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",2,Hey Pa! There's a Goat on the Roof || Poleconomy,Hey Pa! There's a Goat on the Roof || Parker Brothers || Poleconomy || The Goat and Her Three Kids || Rove goat,Hey Pa! There's a Goat on the Roof || Parker Brothers || Poleconomy || The Goat and Her Three Kids || Rove goat,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,3",0,0,0,0,0
hotpotqa,269,What is the name of the record label owned by one of the three artists responsible for creating the 1993 album Honky Tonk Angels?,2,Dolly Parton || Honky Tonk Angels,Honky Tonk Angels || Dolly Parton || Shadowland (k.d. lang album) || Honky Tonk Attitude || No Rules (Rebecca Lynn Howard album),Honky Tonk Angels || Dolly Parton || Shadowland (k.d. lang album) || Honky Tonk Attitude || No Rules (Rebecca Lynn Howard album),False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,270,"Who produced the 1998 British comedy starring the director of the feature film ""Eddie the Eagle""?",2,"Lock, Stock and Two Smoking Barrels || Dexter Fletcher","Dexter Fletcher || Lock, Stock and Two Smoking Barrels || Whisky Galore! (2016 film) || Still Crazy || Eaten by Lions (film)","Dexter Fletcher || Lock, Stock and Two Smoking Barrels || Whisky Galore! (2016 film) || Still Crazy || Eaten by Lions (film)",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,271,"In 2008, who were the two actors stared along with a South Korean actor, singer, and model who won best actor in five prestigious award ceremonies.",2,"Lee Byung-hun || The Good, the Bad, the Weird",Lee Byung-hun || Unchained Memories || Hwang Jung-min || Kim Hyun-joong || Yoo Ah-in,Lee Byung-hun || Unchained Memories || Hwang Jung-min || Kim Hyun-joong || Yoo Ah-in,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank6_10,"1,7",0,0,0,0,0
hotpotqa,272,"Which was founded first, Dain Rauscher Wessels or Berenberg Bank?",2,Dain Rauscher Wessels || Berenberg Bank,Tucker Anthony || Dain Rauscher Wessels || Berenberg Bank || Berenberg family || Elisabeth Berenberg,Tucker Anthony || Dain Rauscher Wessels || Berenberg Bank || Albert Heijn || Elisabeth Berenberg,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,3",1,0,0,0,0
hotpotqa,273,Are Castor et Pollux and Manon Lescaut composed by the same people?,2,Manon Lescaut (Puccini) || Castor et Pollux,Henri Larrivée || Castor et Pollux || Manon Lescaut (Puccini) || Manon Lescaut (Auber) || Castore e Polluce,Henri Larrivée || Castor et Pollux || Manon Lescaut (Puccini) || Manon Lescaut (Auber) || Castore e Polluce,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,2",0,0,0,0,0
hotpotqa,274,Orchard Gateway connects what shopping mall in singapore with 313 @ Somerset?,2,Orchard Central || Orchard Gateway,Orchard Gateway || Orchard Central || Somerset MRT Station || Wisma Atria || TripleOne Somerset,Orchard Gateway || Orchard Central || Somerset MRT Station || Wisma Atria || TripleOne Somerset,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,275,Which is the younger brother in the composer duo that composed Aati Kya Khandala?,2,Jatin–Lalit || Aati Kya Khandala,Aati Kya Khandala || Jatin–Lalit || Rajesh Roshan || Bapi–Tutul || Kalyanji–Anandji,Aati Kya Khandala || Jatin–Lalit || Rajesh Roshan || Bapi–Tutul || Kalyanji–Anandji,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,276,Shannon Purser played the role of June Acosta in a 2017 horror film directed by who?,2,Shannon Purser || Wish Upon,Shannon Purser || Wish Upon || Sierra Burgess Is a Loser || Matilda Lutz || The Nun (2018 film),Shannon Purser || Wish Upon || Sierra Burgess Is a Loser || Matilda Lutz || The Nun (2018 film),False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,277,How many Studio albums did the group that released the debut album The Cactus Al/Bum release in their initial career?,2,3rd Bass || The Cactus Album,Yvonne Catterfeld discography || The Orb discography || The Cactus Album || Creedence Clearwater Revival (album) || Diamond Rio discography,Yvonne Catterfeld discography || 3rd Bass || The Cactus Album || Creedence Clearwater Revival (album) || Diamond Rio discography,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,False,True,True,rank21_50,"22,3",1,1,0,0,0
hotpotqa,278,"What was the nickname of Anthony Corallo, boss to ""Sal"" Avellino and head of the Lucchese mob family mob in New York?",2,Salvatore Avellino || Anthony Corallo,Anthony Corallo || Salvatore Avellino || Aniello Migliore || Anthony Casso || Aniello Dellacroce,Anthony Corallo || Salvatore Avellino || Aniello Migliore || Anthony Casso || Aniello Dellacroce,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,279,Is Chicago Rockford International Airport or McClellan–Palomar Airport closer to their nearest cities?,2,McClellan–Palomar Airport || Chicago Rockford International Airport,McClellan–Palomar Airport || Chicago Rockford International Airport || Rockford Airfest || O'Hare International Airport || Palm Springs International Airport,McClellan–Palomar Airport || Chicago Rockford International Airport || Rockford Airfest || O'Hare International Airport || Palm Springs International Airport,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,280,"Between The Goldeneye and Monkey Gland, which cocktail requires more ingredients?",2,Monkey Gland || The Goldeneye,The Goldeneye || Monkey Gland || Monkey gland sauce || List of cocktails || Cocktail,The Goldeneye || Monkey Gland || Monkey gland sauce || List of cocktails || Cocktail,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,281,Mexican Indignados Movement is a response to a war also known as?,2,Mexican Indignados Movement || Mexican Drug War,Mexican Indignados Movement || Mexican Drug War || Cristero War || Plan DN-III-E || War Against War,Mexican Indignados Movement || Mexican Drug War || Cristero War || Plan DN-III-E || War Against War,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,282,Are either Edward H. Griffith or Edward Burns from Germany?,2,Edward Burns || Edward H. Griffith,Biography of a Bachelor Girl || Anita Loos || Edward H. Griffith || Thomas Edward Burns || Edward Burns,Biography of a Bachelor Girl || Anita Loos || Edward H. Griffith || Thomas Edward Burns || Edward Burns,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"5,3",0,0,0,0,0
hotpotqa,283,What year did the shopping centre on the street numbered B411 open in the space of in the retail space of the former William Whiteley Limited department store?,2,"Queensway, London || Whiteleys","Queensway, London || Whiteleys || William Whiteley || William Whiteley Limited || Westfield Stratford City","Queensway, London || Whiteleys || William Whiteley || William Whiteley Limited || Westfield Stratford City",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,284,Who was hung for assisting the attempted surrender of a defector from the American Continental Army to the British Army?,2,John André || Benedict Arnold,"Benedict Arnold || John André || Benjamin Lincoln || Siege of Yorktown || Sir John Wedderburn, 5th Baronet of Blackness","Benedict Arnold || John André || Benjamin Lincoln || Siege of Yorktown || Sir John Wedderburn, 5th Baronet of Blackness",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
hotpotqa,285,What is Peter Daou's website's slogan?,2,Verrit || Peter Daou,Surrender Yourself || Shareblue || Peter Daou || Verrit || The Daou,Surrender Yourself || Shareblue || Peter Daou || Verrit || The Daou,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"4,3",0,0,0,0,0
hotpotqa,286,"Human Shadow Etched in Stone is an exhibition to showcase which bombing that killed 129,000 people in 1945?",2,Human Shadow Etched in Stone || Atomic bombings of Hiroshima and Nagasaki,Human Shadow Etched in Stone || Atomic bombings of Hiroshima and Nagasaki || Bombing of Dresden in World War II || Oklahoma City bombing || Kume no Heinai-dō,Human Shadow Etched in Stone || Atomic bombings of Hiroshima and Nagasaki || Bombing of Dresden in World War II || Oklahoma City bombing || Kume no Heinai-dō,False,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
hotpotqa,287,"What is Opry Mills in Nashville, Tennessee?",2,Music City Queen || Opry Mills,Opry Mills || Music City Queen || Grand Ole Opry || Ryman Auditorium || Keith Bilbrey,Opry Mills || Music City Queen || Grand Ole Opry || Ryman Auditorium || Keith Bilbrey,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
