dataset,base_dataset,query_index,question,gold_title,policy,source_best_gold_rank,policy_best_gold_rank,rank_improvement,baseline_hit_at_5,baseline_hit_at_10,baseline_hit_at_20,policy_hit_at_5,policy_hit_at_10,policy_hit_at_20,new_hit_at_5,new_hit_at_10,new_hit_at_20,best_score,best_generated_text,best_reason,policy_top5_titles_json
MuSiQue,musique,495,What year did the country that is the natural boundary between where the tournament was hosted and where A Don is located host the ASEAN Conference?,2020 AFC U-23 Championship qualification,llm_demand_reform,9,38,-29,0,1,1,0,0,0,0,0,0,7.509870255856894,natural boundary between tournament host location and A Don location country,body_token_overlap,"[""A Don"", ""Don Frye"", ""Don't Let Me Wait Too Long"", ""Myanmar"", ""V-League 6th Season 1st Conference""]"
MuSiQue,musique,495,What year did the country that is the natural boundary between where the tournament was hosted and where A Don is located host the ASEAN Conference?,Geography of Myanmar,llm_demand_reform,11,59,-48,0,0,1,0,0,0,0,0,0,0.0,,,"[""A Don"", ""Don Frye"", ""Don't Let Me Wait Too Long"", ""Myanmar"", ""V-League 6th Season 1st Conference""]"
MuSiQue,musique,495,What year did the country that is the natural boundary between where the tournament was hosted and where A Don is located host the ASEAN Conference?,2020 AFC U-23 Championship qualification,llm_demand_hyde,9,26,-17,0,1,1,0,0,0,0,0,0,13.197964346001662,The natural boundary between the tournament's host location and the region where A Don is situated is the country of Thailand.,body_token_overlap,"[""Thailand"", ""Thailand"", ""A Don"", ""Don Frye"", ""Don't Let Me Wait Too Long""]"
MuSiQue,musique,495,What year did the country that is the natural boundary between where the tournament was hosted and where A Don is located host the ASEAN Conference?,Geography of Myanmar,llm_demand_hyde,11,50,-39,0,0,1,0,0,0,0,0,0,7.347008760415149,Thailand hosted the ASEAN Conference in the year 2012.,body_token_overlap,"[""Thailand"", ""Thailand"", ""A Don"", ""Don Frye"", ""Don't Let Me Wait Too Long""]"
MuSiQue,musique,495,What year did the country that is the natural boundary between where the tournament was hosted and where A Don is located host the ASEAN Conference?,2020 AFC U-23 Championship qualification,llm_combined,9,36,-27,0,1,1,0,0,0,0,0,0,18.974367037894332,The natural boundary between the tournament's host location and the region where A Don is situated is the country of Thailand.,body_token_overlap,"[""A Don"", ""Thailand"", ""Thailand"", ""Don Frye"", ""Don't Let Me Wait Too Long""]"
MuSiQue,musique,495,What year did the country that is the natural boundary between where the tournament was hosted and where A Don is located host the ASEAN Conference?,Geography of Myanmar,llm_combined,11,65,-54,0,0,1,0,0,0,0,0,0,7.347008760415149,Thailand hosted the ASEAN Conference in the year 2012.,body_token_overlap,"[""A Don"", ""Thailand"", ""Thailand"", ""Don Frye"", ""Don't Let Me Wait Too Long""]"
MuSiQue,musique,495,What year did the country that is the natural boundary between where the tournament was hosted and where A Don is located host the ASEAN Conference?,2020 AFC U-23 Championship qualification,llm_listwise_select,9,22,-13,0,1,1,0,0,0,0,0,0,0.0,,,"[""A Don"", ""2018 Asia Cup"", ""Thailand"", ""Xe Kaman River"", ""Cả River""]"
MuSiQue,musique,495,What year did the country that is the natural boundary between where the tournament was hosted and where A Don is located host the ASEAN Conference?,Geography of Myanmar,llm_listwise_select,11,24,-13,0,0,1,0,0,0,0,0,0,0.0,,,"[""A Don"", ""2018 Asia Cup"", ""Thailand"", ""Xe Kaman River"", ""Cả River""]"
MuSiQue,musique,502,Who is the owner of the record label that the performer of Better Than Me is signed with?,Warner Records,source_order,31,31,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""Better Than Me (Terry Dexter song)"", ""Terry Dexter (album)"", ""Roxy Recordings"", ""Sony Music"", ""American Idol""]"
MuSiQue,musique,502,Who is the owner of the record label that the performer of Better Than Me is signed with?,Warner Records,question_lexical,31,79,-48,0,0,0,0,0,0,0,0,0,0.0,,,"[""Better Than Me (Terry Dexter song)"", ""Tittsworth"", ""Larry Norman"", ""Aretha Franklin"", ""Madonna (entertainer)""]"
MuSiQue,musique,502,Who is the owner of the record label that the performer of Better Than Me is signed with?,Warner Records,demand_lexical,31,79,-48,0,0,0,0,0,0,0,0,0,0.0,,,"[""Better Than Me (Terry Dexter song)"", ""Sony Music"", ""Tittsworth"", ""Aretha Franklin"", ""Larry Norman""]"
MuSiQue,musique,502,Who is the owner of the record label that the performer of Better Than Me is signed with?,Warner Records,llm_query_reform,31,84,-53,0,0,0,0,0,0,0,0,0,0.0,,,"[""Better Than Me (Terry Dexter song)"", ""Larry Norman"", ""Tittsworth"", ""Sony Music"", ""Madonna (entertainer)""]"
MuSiQue,musique,502,Who is the owner of the record label that the performer of Better Than Me is signed with?,Warner Records,llm_demand_reform,31,79,-48,0,0,0,0,0,0,0,0,0,0.0,,,"[""Better Than Me (Terry Dexter song)"", ""Tittsworth"", ""Larry Norman"", ""Aretha Franklin"", ""Madonna (entertainer)""]"
MuSiQue,musique,502,Who is the owner of the record label that the performer of Better Than Me is signed with?,Warner Records,llm_demand_hyde,31,8,23,0,0,0,0,1,1,0,1,1,44.98111464323449,Darkroom Records is owned by Interscope Records.,title_token_overlap,"[""Better Than Me (Terry Dexter song)"", ""Nothing Records"", ""EmArcy Records"", ""MCA Records"", ""Jive Records""]"
MuSiQue,musique,502,Who is the owner of the record label that the performer of Better Than Me is signed with?,Warner Records,llm_combined,31,14,17,0,0,0,0,0,1,0,0,1,44.98111464323449,Darkroom Records is owned by Interscope Records.,title_token_overlap,"[""Better Than Me (Terry Dexter song)"", ""Nothing Records"", ""EmArcy Records"", ""MCA Records"", ""Jive Records""]"
MuSiQue,musique,502,Who is the owner of the record label that the performer of Better Than Me is signed with?,Warner Records,llm_listwise_select,31,2,29,0,0,0,1,1,1,1,1,1,998.0,listwise_doc_id=31,llm_listwise_selected,"[""Better Than Me (Terry Dexter song)"", ""Terry Dexter (album)"", ""Warner Records"", ""MCA Records"", ""BNA Records""]"
MuSiQue,musique,565,When did the headquarters city of Kentucky Tavern's manufacturer elect its first black mayor?,Sazerac,source_order,7,7,0,0,1,1,0,1,1,0,0,0,0.0,,,"[""Detroit"", ""Kentucky Tavern"", ""Black people"", ""Blanton's"", ""Ten High""]"
MuSiQue,musique,565,When did the headquarters city of Kentucky Tavern's manufacturer elect its first black mayor?,Sazerac,question_lexical,7,75,-68,0,1,1,0,0,0,0,0,0,0.0,,,"[""Kentucky Tavern"", ""Black people"", ""Black people"", ""Thelma, Kentucky"", ""Kentucky River""]"
MuSiQue,musique,565,When did the headquarters city of Kentucky Tavern's manufacturer elect its first black mayor?,Sazerac,demand_lexical,7,77,-70,0,1,1,0,0,0,0,0,0,0.0,,,"[""Kentucky Tavern"", ""Black people"", ""Black people"", ""Kentucky River"", ""Thelma, Kentucky""]"
MuSiQue,musique,565,When did the headquarters city of Kentucky Tavern's manufacturer elect its first black mayor?,Sazerac,llm_query_reform,7,79,-72,0,1,1,0,0,0,0,0,0,0.0,,,"[""Kentucky Tavern"", ""2017 Atlantic City mayoral election"", ""Black people"", ""History of Georgia (U.S. state)"", ""Mayor of Jersey City, New Jersey""]"
MuSiQue,musique,565,When did the headquarters city of Kentucky Tavern's manufacturer elect its first black mayor?,Sazerac,llm_demand_reform,7,77,-70,0,1,1,0,0,0,0,0,0,0.0,,,"[""Kentucky Tavern"", ""Black people"", ""Black people"", ""Kentucky River"", ""Thelma, Kentucky""]"
MuSiQue,musique,565,When did the headquarters city of Kentucky Tavern's manufacturer elect its first black mayor?,Sazerac,llm_demand_hyde,7,77,-70,0,1,1,0,0,0,0,0,0,0.0,,,"[""Kentucky Tavern"", ""Black people"", ""Chickasaw, Louisville"", ""1967 Detroit riot"", ""Black people""]"
MuSiQue,musique,565,When did the headquarters city of Kentucky Tavern's manufacturer elect its first black mayor?,Sazerac,llm_combined,7,79,-72,0,1,1,0,0,0,0,0,0,0.0,,,"[""Kentucky Tavern"", ""Black people"", ""2017 Atlantic City mayoral election"", ""Black people"", ""Mayor of Jersey City, New Jersey""]"
MuSiQue,musique,565,When did the headquarters city of Kentucky Tavern's manufacturer elect its first black mayor?,Sazerac,llm_listwise_select,7,18,-11,0,1,1,0,0,1,0,0,0,0.0,,,"[""Kentucky Tavern"", ""Blanton's"", ""McAfee's Benchmark"", ""Barton Premium Blend"", ""Detroit""]"
MuSiQue,musique,568,What is the name of the castle in the city where the performer of We Sweat Blood formed?,Casa Loma,source_order,68,68,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""We Sweat Blood"", ""Baynard's Castle"", ""Robert Fitz Richard"", ""Danko Jones"", ""Sound of Love""]"
MuSiQue,musique,568,What is the name of the castle in the city where the performer of We Sweat Blood formed?,Casa Loma,question_lexical,68,80,-12,0,0,0,0,0,0,0,0,0,0.0,,,"[""We Sweat Blood"", ""Blood Stain Child"", ""Czocha Castle"", ""Windsor Castle"", ""Baynard's Castle""]"
MuSiQue,musique,568,What is the name of the castle in the city where the performer of We Sweat Blood formed?,Casa Loma,demand_lexical,68,80,-12,0,0,0,0,0,0,0,0,0,0.0,,,"[""We Sweat Blood"", ""Czocha Castle"", ""Windsor Castle"", ""Baynard's Castle"", ""Ben Castle""]"
MuSiQue,musique,568,What is the name of the castle in the city where the performer of We Sweat Blood formed?,Casa Loma,llm_query_reform,68,84,-16,0,0,0,0,0,0,0,0,0,0.0,,,"[""We Sweat Blood"", ""Blood Stain Child"", ""Czocha Castle"", ""Windsor Castle"", ""Baynard's Castle""]"
MuSiQue,musique,568,What is the name of the castle in the city where the performer of We Sweat Blood formed?,Casa Loma,llm_demand_reform,68,80,-12,0,0,0,0,0,0,0,0,0,0.0,,,"[""We Sweat Blood"", ""Czocha Castle"", ""Windsor Castle"", ""Baynard's Castle"", ""Ben Castle""]"
MuSiQue,musique,568,What is the name of the castle in the city where the performer of We Sweat Blood formed?,Casa Loma,llm_demand_hyde,68,43,25,0,0,0,0,0,0,0,0,0,8.570190095584087,"The Iron Vow was formed in the city of Blackthorn, a historic city located in the northern region of the country. Blackthorn is known for its rich musical heritage and has been a hub for musicians for centuries.",body_token_overlap,"[""We Sweat Blood"", ""Blood Stain Child"", ""Baynard's Castle"", ""Krimulda Castle"", ""Czocha Castle""]"
MuSiQue,musique,568,What is the name of the castle in the city where the performer of We Sweat Blood formed?,Casa Loma,llm_combined,68,51,17,0,0,0,0,0,0,0,0,0,8.570190095584087,"The Iron Vow was formed in the city of Blackthorn, a historic city located in the northern region of the country. Blackthorn is known for its rich musical heritage and has been a hub for musicians for centuries.",body_token_overlap,"[""We Sweat Blood"", ""Blood Stain Child"", ""Baynard's Castle"", ""Czocha Castle"", ""Oliver Castle""]"
MuSiQue,musique,568,What is the name of the castle in the city where the performer of We Sweat Blood formed?,Casa Loma,llm_listwise_select,68,3,65,0,0,0,1,1,1,1,1,1,997.0,listwise_doc_id=68,llm_listwise_selected,"[""Danko Jones"", ""Chico Xavier"", ""Nottingham, West Virginia"", ""Casa Loma"", ""We Sweat Blood""]"
MuSiQue,musique,573,Another world leader said that Vladimir Rapoport's country was imperialist. Where did that leader announce that he would intervene in the Korean conflict?,Vladimir Rapoport,source_order,23,23,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""Imperialism"", ""Korean War"", ""Dwight D. Eisenhower"", ""Korean War"", ""Korean War""]"
MuSiQue,musique,573,Another world leader said that Vladimir Rapoport's country was imperialist. Where did that leader announce that he would intervene in the Korean conflict?,Vladimir Rapoport,question_lexical,23,0,23,0,0,0,1,1,1,1,1,1,151.19433777806896,Another world leader said that Vladimir Rapoport's country was imperialist. Where did that leader announce that he would intervene in the Korean conflict?,title_token_overlap,"[""Vladimir Rapoport"", ""Vladimir Lenin"", ""Korean War"", ""Korean War"", ""Alek Rapoport""]"
MuSiQue,musique,573,Another world leader said that Vladimir Rapoport's country was imperialist. Where did that leader announce that he would intervene in the Korean conflict?,Vladimir Rapoport,demand_lexical,23,0,23,0,0,0,1,1,1,1,1,1,158.19433777806896,s1: Which world leader mentioned Vladimir Rapoport's country as imperialist? Vladimir Rapoport's country imperialist,title_token_overlap,"[""Vladimir Rapoport"", ""Alek Rapoport"", ""Vladimir Lenin"", ""Korean War"", ""Korean War""]"
MuSiQue,musique,573,Another world leader said that Vladimir Rapoport's country was imperialist. Where did that leader announce that he would intervene in the Korean conflict?,Vladimir Rapoport,llm_query_reform,23,0,23,0,0,0,1,1,1,1,1,1,258.47094044491035,Vladimir Rapoport's country and imperialist accusations,title_token_overlap,"[""Vladimir Rapoport"", ""Imperialism"", ""Imperialism"", ""Imperialism"", ""Imperialism""]"
MuSiQue,musique,573,Another world leader said that Vladimir Rapoport's country was imperialist. Where did that leader announce that he would intervene in the Korean conflict?,Vladimir Rapoport,llm_demand_reform,23,0,23,0,0,0,1,1,1,1,1,1,158.19433777806896,world leader mentioned Vladimir Rapoport's country as imperialist,title_token_overlap,"[""Vladimir Rapoport"", ""Alek Rapoport"", ""Vladimir Lenin"", ""Korean War"", ""Korean War""]"
MuSiQue,musique,573,Another world leader said that Vladimir Rapoport's country was imperialist. Where did that leader announce that he would intervene in the Korean conflict?,Vladimir Rapoport,llm_demand_hyde,23,0,23,0,0,0,1,1,1,1,1,1,148.8610044447356,"In a 2020 speech at the United Nations General Assembly, President Li Wei of the People's Republic of China referred to Vladimir Rapoport's country, the Russian Federation, as an imperialist power.",title_token_overlap,"[""Vladimir Rapoport"", ""Alek Rapoport"", ""Korean War"", ""Korean War"", ""Korean War""]"
MuSiQue,musique,573,Another world leader said that Vladimir Rapoport's country was imperialist. Where did that leader announce that he would intervene in the Korean conflict?,Vladimir Rapoport,llm_combined,23,0,23,0,0,0,1,1,1,1,1,1,314.30090204501516,Vladimir Rapoport's country and imperialist accusations,title_token_overlap,"[""Vladimir Rapoport"", ""Imperialism"", ""Imperialism"", ""Imperialism"", ""Imperialism""]"
MuSiQue,musique,573,Another world leader said that Vladimir Rapoport's country was imperialist. Where did that leader announce that he would intervene in the Korean conflict?,Vladimir Rapoport,llm_listwise_select,23,0,23,0,0,0,1,1,1,1,1,1,1000.0,listwise_doc_id=23,llm_listwise_selected,"[""Vladimir Rapoport"", ""North Korea"", ""Korean War"", ""Korean War"", ""Korean War""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,2020 AFC U-23 Championship qualification,source_order,76,76,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""2016 FIFA Club World Cup"", ""A Don"", ""A Lim"", ""A Kiom"", ""Geography of Pakistan""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,Myanmar,source_order,79,79,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""2016 FIFA Club World Cup"", ""A Don"", ""A Lim"", ""A Kiom"", ""Geography of Pakistan""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,2020 AFC U-23 Championship qualification,question_lexical,76,46,30,0,0,0,0,0,0,0,0,0,6.362121890563724,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,body_token_overlap,"[""A Don"", ""Don Frye"", ""USS Don (1862)"", ""The War You Don't See"", ""Ice hockey at the 2018 Winter Olympics – Men's tournament""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,Myanmar,question_lexical,79,6,73,0,0,0,0,1,1,0,1,1,21.98593895067798,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,body_token_overlap,"[""A Don"", ""Don Frye"", ""USS Don (1862)"", ""The War You Don't See"", ""Ice hockey at the 2018 Winter Olympics – Men's tournament""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,2020 AFC U-23 Championship qualification,demand_lexical,76,35,41,0,0,0,0,0,0,0,0,0,11.028788557230392,s1: Which country hosted the tournament? tournament,body_token_overlap,"[""A Don"", ""Don Frye"", ""USS Don (1862)"", ""The War You Don't See"", ""List of transcontinental countries""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,Myanmar,demand_lexical,79,17,62,0,0,0,0,0,1,0,0,1,18.413378182068165,s3: What is the natural boundary between the two countries?,body_token_overlap,"[""A Don"", ""Don Frye"", ""USS Don (1862)"", ""The War You Don't See"", ""List of transcontinental countries""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,2020 AFC U-23 Championship qualification,llm_query_reform,76,43,33,0,0,0,0,0,0,0,0,0,11.028788557230392,country that hosted the tournament,body_token_overlap,"[""A Don"", ""Don Frye"", ""USS Don (1862)"", ""The War You Don't See"", ""List of transcontinental countries""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,Myanmar,llm_query_reform,79,16,63,0,0,0,0,0,1,0,0,1,22.39712332061002,natural boundary between two countries,body_token_overlap,"[""A Don"", ""Don Frye"", ""USS Don (1862)"", ""The War You Don't See"", ""List of transcontinental countries""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,2020 AFC U-23 Championship qualification,llm_demand_reform,76,26,50,0,0,0,0,0,0,0,0,0,11.028788557230392,Which country hosted the tournament?,body_token_overlap,"[""A Don"", ""Don Frye"", ""USS Don (1862)"", ""The War You Don't See"", ""Ice hockey at the 2018 Winter Olympics – Men's tournament""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,Myanmar,llm_demand_reform,79,5,74,0,0,0,0,1,1,0,1,1,27.265801914051114,What is the natural boundary between [host country] and [A Don's country]?,body_token_overlap,"[""A Don"", ""Don Frye"", ""USS Don (1862)"", ""The War You Don't See"", ""Ice hockey at the 2018 Winter Olympics – Men's tournament""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,2020 AFC U-23 Championship qualification,llm_demand_hyde,76,82,-6,0,0,0,0,0,0,0,0,0,5.9518654803073145,"The 2018 FIFA World Cup was hosted by Russia, marking the first time the tournament was held in Eastern Europe.",body_token_overlap,"[""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""FIFA World Cup""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,Myanmar,llm_demand_hyde,79,45,34,0,0,0,0,0,0,0,0,0,16.50018244609131,"The natural boundary between Russia and Nigeria is the Atlantic Ocean, which separates the two countries.",body_token_overlap,"[""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""FIFA World Cup""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,2020 AFC U-23 Championship qualification,llm_combined,76,62,14,0,0,0,0,0,0,0,0,0,14.389921668602565,country that hosted the tournament,body_token_overlap,"[""A Don"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,Myanmar,llm_combined,79,35,44,0,0,0,0,0,0,0,0,0,41.811289338860185,What is the natural boundary between [host country] and [A Don's country]?,body_token_overlap,"[""A Don"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,2020 AFC U-23 Championship qualification,llm_listwise_select,76,82,-6,0,0,0,0,0,0,0,0,0,0.0,,,"[""A Don"", ""Hochdonn High Bridge"", ""Indo-Pakistani wars and conflicts"", ""India–Pakistan cricket rivalry"", ""Korean War""]"
MuSiQue,musique,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,Myanmar,llm_listwise_select,79,85,-6,0,0,0,0,0,0,0,0,0,0.0,,,"[""A Don"", ""Hochdonn High Bridge"", ""Indo-Pakistani wars and conflicts"", ""India–Pakistan cricket rivalry"", ""Korean War""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Anti-aircraft warfare,source_order,10,10,0,0,0,1,0,0,1,0,0,0,0.0,,,"[""Space Race"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak"", ""Myanmar""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Jews,source_order,79,79,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""Space Race"", ""List of South American countries by population"", ""Space Race"", ""Saburro Peak"", ""Myanmar""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Anti-aircraft warfare,question_lexical,10,64,-54,0,0,1,0,0,0,0,0,0,0.0,,,"[""Space Race"", ""Space Race"", ""Space Race"", ""Space Race"", ""Population density""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Jews,question_lexical,79,28,51,0,0,0,0,0,0,0,0,0,5.2137736227667055,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,body_token_overlap,"[""Space Race"", ""Space Race"", ""Space Race"", ""Space Race"", ""Population density""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Anti-aircraft warfare,demand_lexical,10,63,-53,0,0,1,0,0,0,0,0,0,0.0,,,"[""Space Race"", ""Population density"", ""United Nations Population Fund"", ""United Nations Population Fund"", ""United Nations Population Fund""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Jews,demand_lexical,79,24,55,0,0,0,0,0,0,0,0,0,15.880440289433373,s2: What is the population of that country?,body_token_overlap,"[""Space Race"", ""Population density"", ""United Nations Population Fund"", ""United Nations Population Fund"", ""United Nations Population Fund""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Anti-aircraft warfare,llm_query_reform,10,64,-54,0,0,1,0,0,0,0,0,0,0.0,,,"[""Space Race"", ""Space Race"", ""Space Race"", ""Space Race"", ""History of the Goddard Space Flight Center""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Jews,llm_query_reform,79,28,51,0,0,0,0,0,0,0,0,0,7.034093124165378,Population of country behind Man in Space Soonest,body_token_overlap,"[""Space Race"", ""Space Race"", ""Space Race"", ""Space Race"", ""History of the Goddard Space Flight Center""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Anti-aircraft warfare,llm_demand_reform,10,63,-53,0,0,1,0,0,0,0,0,0,0.0,,,"[""Space Race"", ""Population density"", ""United Nations Population Fund"", ""United Nations Population Fund"", ""United Nations Population Fund""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Jews,llm_demand_reform,79,24,55,0,0,0,0,0,0,0,0,0,15.880440289433373,Population of [country from s1],body_token_overlap,"[""Space Race"", ""Population density"", ""United Nations Population Fund"", ""United Nations Population Fund"", ""United Nations Population Fund""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Anti-aircraft warfare,llm_demand_hyde,10,86,-76,0,0,1,0,0,0,0,0,0,0.0,,,"[""United States"", ""Space Race"", ""List of states and territories of the United States by population"", ""Space Race"", ""Manhattan Project""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Jews,llm_demand_hyde,79,51,28,0,0,0,0,0,0,0,0,0,11.526606587086869,"As of the 2020 census, the population of the United States is approximately 331 million.",body_token_overlap,"[""United States"", ""Space Race"", ""List of states and territories of the United States by population"", ""Space Race"", ""Manhattan Project""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Anti-aircraft warfare,llm_combined,10,86,-76,0,0,1,0,0,0,0,0,0,0.0,,,"[""Space Race"", ""United States"", ""Space Race"", ""Space Race"", ""List of states and territories of the United States by population""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Jews,llm_combined,79,44,35,0,0,0,0,0,0,0,0,0,20.676591584079812,Population of [country from s1],body_token_overlap,"[""Space Race"", ""United States"", ""Space Race"", ""Space Race"", ""List of states and territories of the United States by population""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Anti-aircraft warfare,llm_listwise_select,10,29,-19,0,0,1,0,0,0,0,0,0,0.0,,,"[""Space Race"", ""United States"", ""Nigeria"", ""Nigeria"", ""Nigeria""]"
MuSiQue,musique,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,Jews,llm_listwise_select,79,79,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""Space Race"", ""United States"", ""Nigeria"", ""Nigeria"", ""Nigeria""]"
MuSiQue,musique,666,When did the town WIZE is licensed in become capitol of the state where Jackson Township is located?,"Randolph County, Illinois",source_order,27,27,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""WIZE"", ""Mississippi"", ""WEVJ"", ""Minneapolis"", ""Mount View High School (Maine)""]"
MuSiQue,musique,666,When did the town WIZE is licensed in become capitol of the state where Jackson Township is located?,"Springfield, Illinois",source_order,24,24,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""WIZE"", ""Mississippi"", ""WEVJ"", ""Minneapolis"", ""Mount View High School (Maine)""]"
MuSiQue,musique,666,When did the town WIZE is licensed in become capitol of the state where Jackson Township is located?,"Randolph County, Illinois",question_lexical,27,61,-34,0,0,0,0,0,0,0,0,0,0.0,,,"[""WIZE"", ""Jackson Township, Randolph County, Indiana"", ""Kentucky State Capitol"", ""Minnesota State Capitol"", ""Jeffersonville Township Public Library""]"
MuSiQue,musique,666,When did the town WIZE is licensed in become capitol of the state where Jackson Township is located?,"Springfield, Illinois",question_lexical,24,20,4,0,0,0,0,0,0,0,0,0,7.501286587705959,When did the town WIZE is licensed in become capitol of the state where Jackson Township is located?,body_token_overlap,"[""WIZE"", ""Jackson Township, Randolph County, Indiana"", ""Kentucky State Capitol"", ""Minnesota State Capitol"", ""Jeffersonville Township Public Library""]"
MuSiQue,musique,666,When did the town WIZE is licensed in become capitol of the state where Jackson Township is located?,"Randolph County, Illinois",demand_lexical,27,36,-9,0,0,0,0,0,0,0,0,0,6.6736356566993535,s2: When was the town WIZE is licensed in established as the capital of the state? WIZE,body_token_overlap,"[""Jackson Township, Randolph County, Indiana"", ""WIZE"", ""Jeffersonville Township Public Library"", ""Richmond Township, Marquette County, Michigan"", ""Ward Township, Randolph County, Indiana""]"
MuSiQue,musique,666,When did the town WIZE is licensed in become capitol of the state where Jackson Township is located?,"Springfield, Illinois",demand_lexical,24,10,14,0,0,0,0,0,1,0,0,1,16.610194123336008,s2: When was the town WIZE is licensed in established as the capital of the state? WIZE,body_token_overlap,"[""Jackson Township, Randolph County, Indiana"", ""WIZE"", ""Jeffersonville Township Public Library"", ""Richmond Township, Marquette County, Michigan"", ""Ward Township, Randolph County, Indiana""]"
MuSiQue,musique,666,When did the town WIZE is licensed in become capitol of the state where Jackson Township is located?,"Randolph County, Illinois",llm_query_reform,27,14,13,0,0,0,0,0,1,0,0,1,23.08576650203005,State of Jackson Township capital history,body_token_overlap,"[""Jackson Township, Randolph County, Indiana"", ""WIZE"", ""Jeffersonville Township Public Library"", ""Richmond Township, Marquette County, Michigan"", ""Ward Township, Randolph County, Indiana""]"
