dataset,base_dataset,query_index,query_idx,question,method,gold_doc_count,support_hit_count,support_recall,support_complete,missing_count,selected_positions_json,selected_titles_json,missing_titles_json,rankgpt_parse_ok,rankgpt_prompt_has_no_think,rankgpt_selected_count,rankgpt_parse_source,rankgpt_error
HotpotQA,hotpotqa,85,85,What year did Fifty Shades of Grey release?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Fifty Shades of Grey"", ""Fifty Shades (film series)"", ""Fifty Shades Darker"", ""Fifty Shades (novel series)"", ""Fifty Shades Freed (film)""]",[],,,,,
HotpotQA,hotpotqa,85,85,What year did Fifty Shades of Grey release?,setr_faithful,2,2,1.0,1,0,"[0, 2, 3, 8, 1]","[""Fifty Shades of Grey"", ""Fifty Shades Darker"", ""Fifty Shades (novel series)"", ""Fifty Shades Freed"", ""Fifty Shades (film series)""]",[],,,,,
HotpotQA,hotpotqa,85,85,What year did Fifty Shades of Grey release?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Fifty Shades of Grey"", ""Fifty Shades (film series)"", ""Fifty Shades Darker"", ""Fifty Shades (novel series)"", ""Fifty Shades Freed (film)""]",[],,,,,
HotpotQA,hotpotqa,85,85,What year did Fifty Shades of Grey release?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[3, 0, 2, 8, 5]","[""Fifty Shades (novel series)"", ""Fifty Shades of Grey"", ""Fifty Shades Darker"", ""Fifty Shades Freed"", ""Fifty Shades Darker (film)""]",[],1,1,5,json,
HotpotQA,hotpotqa,85,85,What year did Fifty Shades of Grey release?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 3, 8, 10, 22]","[""Fifty Shades of Grey"", ""Fifty Shades (novel series)"", ""Fifty Shades Freed"", ""E. L. James"", ""Twelfth Night (1955 film)""]",[],1,1,5,json,
HotpotQA,hotpotqa,86,86,The ghetto that George Kadish documented held how many people at its peak?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""George Kadish"", ""Kovno Ghetto"", ""Częstochowa Ghetto"", ""Black Book (World War II)"", ""Kashubian diaspora""]",[],,,,,
HotpotQA,hotpotqa,86,86,The ghetto that George Kadish documented held how many people at its peak?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""George Kadish"", ""Kovno Ghetto"", ""Częstochowa Ghetto"", ""Black Book (World War II)"", ""Kashubian diaspora""]",[],,,,,
HotpotQA,hotpotqa,86,86,The ghetto that George Kadish documented held how many people at its peak?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Kovno Ghetto"", ""George Kadish"", ""Częstochowa Ghetto"", ""Black Book (World War II)"", ""Kashubian diaspora""]",[],,,,,
HotpotQA,hotpotqa,86,86,The ghetto that George Kadish documented held how many people at its peak?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 11, 0, 91, 94]","[""Kovno Ghetto"", ""Andrew Gemant"", ""George Kadish"", ""Varugad"", ""Mathew Laibowitz""]",[],1,1,5,json,
HotpotQA,hotpotqa,86,86,The ghetto that George Kadish documented held how many people at its peak?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""George Kadish"", ""Kovno Ghetto"", ""Częstochowa Ghetto"", ""Black Book (World War II)"", ""Kashubian diaspora""]",[],1,1,5,json,
HotpotQA,hotpotqa,87,87,In which poetic form is Mad Girl's Love Song written and appears in the novel The Bell Jar by Sylvia Plath?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Mad Girl's Love Song"", ""The Bell Jar"", ""The Bell Jar (film)"", ""Hypoxia (Kathryn Williams album)"", ""Czesław Miłosz""]",[],,,,,
HotpotQA,hotpotqa,87,87,In which poetic form is Mad Girl's Love Song written and appears in the novel The Bell Jar by Sylvia Plath?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Mad Girl's Love Song"", ""The Bell Jar"", ""The Bell Jar (film)"", ""Hypoxia (Kathryn Williams album)"", ""Czesław Miłosz""]",[],,,,,
HotpotQA,hotpotqa,87,87,In which poetic form is Mad Girl's Love Song written and appears in the novel The Bell Jar by Sylvia Plath?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Mad Girl's Love Song"", ""The Bell Jar"", ""The Bell Jar (film)"", ""Hypoxia (Kathryn Williams album)"", ""Czesław Miłosz""]",[],,,,,
HotpotQA,hotpotqa,87,87,In which poetic form is Mad Girl's Love Song written and appears in the novel The Bell Jar by Sylvia Plath?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 6, 8, 36]","[""Mad Girl's Love Song"", ""The Bell Jar"", ""Winter Trees"", ""Crossing the Water"", ""Anthony Burgess""]",[],1,1,5,json,
HotpotQA,hotpotqa,87,87,In which poetic form is Mad Girl's Love Song written and appears in the novel The Bell Jar by Sylvia Plath?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 6, 8, 10]","[""Mad Girl's Love Song"", ""The Bell Jar"", ""Winter Trees"", ""Crossing the Water"", ""Landay (poetry)""]",[],1,1,5,json,
HotpotQA,hotpotqa,88,88,Which production company was involved with both of the movies A Kid in King Arthur's Court and The Great Locomotive Chase?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""The Great Locomotive Chase"", ""A Kid in King Arthur's Court"", ""Storm Over the Nile"", ""Henry P. Haney"", ""Unidentified Flying Oddball""]",[],,,,,
HotpotQA,hotpotqa,88,88,Which production company was involved with both of the movies A Kid in King Arthur's Court and The Great Locomotive Chase?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""The Great Locomotive Chase"", ""A Kid in King Arthur's Court"", ""Storm Over the Nile"", ""Henry P. Haney"", ""Unidentified Flying Oddball""]",[],,,,,
HotpotQA,hotpotqa,88,88,Which production company was involved with both of the movies A Kid in King Arthur's Court and The Great Locomotive Chase?,dbec_selective,2,2,1.0,1,0,"[17, 1, 0, 2, 3]","[""Rogers Locomotive and Machine Works"", ""A Kid in King Arthur's Court"", ""The Great Locomotive Chase"", ""Storm Over the Nile"", ""Henry P. Haney""]",[],,,,,
HotpotQA,hotpotqa,88,88,Which production company was involved with both of the movies A Kid in King Arthur's Court and The Great Locomotive Chase?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 5, 7, 11]","[""A Kid in King Arthur's Court"", ""The Great Locomotive Chase"", ""The General (1926 film)"", ""Something Wicked This Way Comes (film)"", ""Johnny Tremain (film)""]",[],1,1,5,json,
HotpotQA,hotpotqa,88,88,Which production company was involved with both of the movies A Kid in King Arthur's Court and The Great Locomotive Chase?,rankgpt_select5_no_think,2,2,1.0,1,0,"[1, 0, 6, 7, 50]","[""A Kid in King Arthur's Court"", ""The Great Locomotive Chase"", ""List of Walt Disney Pictures films"", ""Something Wicked This Way Comes (film)"", ""Treasure Island (1950 film)""]",[],1,1,5,json,
HotpotQA,hotpotqa,89,89,What where both Hawker Hurricane and No. 1455 Flight apart of?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""No. 1455 Flight RAF"", ""Hawker Hurricane"", ""No. 401 Squadron RCAF"", ""Hawker Typhoon"", ""Hawker Hurricane in Yugoslav service""]",[],,,,,
HotpotQA,hotpotqa,89,89,What where both Hawker Hurricane and No. 1455 Flight apart of?,setr_faithful,2,2,1.0,1,0,"[0, 1, 9, 12, 2]","[""No. 1455 Flight RAF"", ""Hawker Hurricane"", ""No. 1300 Flight RAF"", ""MacRobert baronets"", ""No. 401 Squadron RCAF""]",[],,,,,
HotpotQA,hotpotqa,89,89,What where both Hawker Hurricane and No. 1455 Flight apart of?,dbec_selective,2,2,1.0,1,0,"[1, 64, 0, 2, 3]","[""Hawker Hurricane"", ""Terebinth"", ""No. 1455 Flight RAF"", ""No. 401 Squadron RCAF"", ""Hawker Typhoon""]",[],,,,,
HotpotQA,hotpotqa,89,89,What where both Hawker Hurricane and No. 1455 Flight apart of?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 4, 2, 3]","[""No. 1455 Flight RAF"", ""Hawker Hurricane"", ""Hawker Hurricane in Yugoslav service"", ""No. 401 Squadron RCAF"", ""Hawker Typhoon""]",[],1,1,5,json,
HotpotQA,hotpotqa,89,89,What where both Hawker Hurricane and No. 1455 Flight apart of?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 4, 2, 14]","[""No. 1455 Flight RAF"", ""Hawker Hurricane"", ""Hawker Hurricane in Yugoslav service"", ""No. 401 Squadron RCAF"", ""No. 78 Wing RAAF""]",[],1,1,5,json,
HotpotQA,hotpotqa,90,90,Kadeem Jack is a player in a league that started with how many teams?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Kadeem Jack"", ""NBA G League"", ""Derrick Walton"", ""Jalen Jones"", ""Kevin Durant""]",[],,,,,
HotpotQA,hotpotqa,90,90,Kadeem Jack is a player in a league that started with how many teams?,setr_faithful,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""NBA G League"", ""Kadeem Jack"", ""Derrick Walton"", ""Jalen Jones"", ""Kevin Durant""]",[],,,,,
HotpotQA,hotpotqa,90,90,Kadeem Jack is a player in a league that started with how many teams?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""NBA G League"", ""Kadeem Jack"", ""Derrick Walton"", ""Jalen Jones"", ""Kevin Durant""]",[],,,,,
HotpotQA,hotpotqa,90,90,Kadeem Jack is a player in a league that started with how many teams?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 6, 22, 28]","[""Kadeem Jack"", ""NBA G League"", ""Memphis Hustle"", ""New Orleans Pelicans"", ""San Antonio Spurs""]",[],1,1,5,json,
HotpotQA,hotpotqa,90,90,Kadeem Jack is a player in a league that started with how many teams?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 6, 22, 32]","[""Kadeem Jack"", ""NBA G League"", ""Memphis Hustle"", ""New Orleans Pelicans"", ""Cavaliers–Warriors rivalry""]",[],1,1,5,json,
HotpotQA,hotpotqa,91,91,What country is the member of Gujarat Legislative Assembly and parliament representing?,source_order,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""Vaja Babubhai"", ""Jaydrathsinh Parmar"", ""Babubhaibokhiria"", ""Ramanlal Vora"", ""Poonamben Maadam""]","[""Gujarat Legislative Assembly election, 2012""]",,,,,
HotpotQA,hotpotqa,91,91,What country is the member of Gujarat Legislative Assembly and parliament representing?,setr_faithful,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""Vaja Babubhai"", ""Jaydrathsinh Parmar"", ""Babubhaibokhiria"", ""Ramanlal Vora"", ""Poonamben Maadam""]","[""Gujarat Legislative Assembly election, 2012""]",,,,,
HotpotQA,hotpotqa,91,91,What country is the member of Gujarat Legislative Assembly and parliament representing?,dbec_selective,2,1,0.5,0,1,"[3, 5, 0, 1, 2]","[""Ramanlal Vora"", ""Gujarat Legislative Assembly election, 2012"", ""Vaja Babubhai"", ""Jaydrathsinh Parmar"", ""Babubhaibokhiria""]","[""Poonamben Maadam""]",,,,,
HotpotQA,hotpotqa,91,91,What country is the member of Gujarat Legislative Assembly and parliament representing?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[4, 0, 1, 2, 3]","[""Poonamben Maadam"", ""Vaja Babubhai"", ""Jaydrathsinh Parmar"", ""Babubhaibokhiria"", ""Ramanlal Vora""]","[""Gujarat Legislative Assembly election, 2012""]",1,1,5,json,
HotpotQA,hotpotqa,91,91,What country is the member of Gujarat Legislative Assembly and parliament representing?,rankgpt_select5_no_think,2,1,0.5,0,1,"[4, 0, 1, 2, 3]","[""Poonamben Maadam"", ""Vaja Babubhai"", ""Jaydrathsinh Parmar"", ""Babubhaibokhiria"", ""Ramanlal Vora""]","[""Gujarat Legislative Assembly election, 2012""]",1,1,5,json,
HotpotQA,hotpotqa,92,92,"Of four Harry S. Truman Supreme Court candidates, who was the 53rd United States Secretary of the Treasury and the 13th Chief Justice of the United States?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Fred M. Vinson"", ""Harry S. Truman Supreme Court candidates"", ""Richard Nixon Supreme Court candidates"", ""Enrique Fernando"", ""Criminal law in the Waite Court""]",[],,,,,
HotpotQA,hotpotqa,92,92,"Of four Harry S. Truman Supreme Court candidates, who was the 53rd United States Secretary of the Treasury and the 13th Chief Justice of the United States?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Fred M. Vinson"", ""Harry S. Truman Supreme Court candidates"", ""Richard Nixon Supreme Court candidates"", ""Enrique Fernando"", ""Criminal law in the Waite Court""]",[],,,,,
HotpotQA,hotpotqa,92,92,"Of four Harry S. Truman Supreme Court candidates, who was the 53rd United States Secretary of the Treasury and the 13th Chief Justice of the United States?",dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Fred M. Vinson"", ""Harry S. Truman Supreme Court candidates"", ""Richard Nixon Supreme Court candidates"", ""Enrique Fernando"", ""Criminal law in the Waite Court""]",[],,,,,
HotpotQA,hotpotqa,92,92,"Of four Harry S. Truman Supreme Court candidates, who was the 53rd United States Secretary of the Treasury and the 13th Chief Justice of the United States?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 3, 53, 44]","[""Harry S. Truman Supreme Court candidates"", ""Fred M. Vinson"", ""Enrique Fernando"", ""Frederick E. Crane"", ""Thurgood Marshall School of Law""]",[],1,1,5,json,
HotpotQA,hotpotqa,92,92,"Of four Harry S. Truman Supreme Court candidates, who was the 53rd United States Secretary of the Treasury and the 13th Chief Justice of the United States?",rankgpt_select5_no_think,2,1,0.5,0,1,"[1, 3, 5, 11, 53]","[""Harry S. Truman Supreme Court candidates"", ""Enrique Fernando"", ""Jay Court"", ""John Marshall Harlan"", ""Frederick E. Crane""]","[""Fred M. Vinson""]",1,1,5,json,
HotpotQA,hotpotqa,93,93,In what month was the relief first officer of the flight that crashed on its way to Cairo with a stop in New York Born?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""EgyptAir Flight 990"", ""Gameel Al-Batouti"", ""Third officer (aeronautics)"", ""Air Tahoma Flight 185"", ""Beck v. Ohio""]",[],,,,,
HotpotQA,hotpotqa,93,93,In what month was the relief first officer of the flight that crashed on its way to Cairo with a stop in New York Born?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""EgyptAir Flight 990"", ""Gameel Al-Batouti"", ""Third officer (aeronautics)"", ""Air Tahoma Flight 185"", ""Beck v. Ohio""]",[],,,,,
HotpotQA,hotpotqa,93,93,In what month was the relief first officer of the flight that crashed on its way to Cairo with a stop in New York Born?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""EgyptAir Flight 990"", ""Gameel Al-Batouti"", ""Third officer (aeronautics)"", ""Air Tahoma Flight 185"", ""Beck v. Ohio""]",[],,,,,
HotpotQA,hotpotqa,93,93,In what month was the relief first officer of the flight that crashed on its way to Cairo with a stop in New York Born?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 8, 39, 93]","[""EgyptAir Flight 990"", ""Gameel Al-Batouti"", ""LeRoy W. Homer Jr. Foundation"", ""Egypt (TV series)"", ""Italo Balbo""]",[],1,1,5,json,
HotpotQA,hotpotqa,93,93,In what month was the relief first officer of the flight that crashed on its way to Cairo with a stop in New York Born?,rankgpt_select5_no_think,2,1,0.5,0,1,"[0, 8, 14, 28, 33]","[""EgyptAir Flight 990"", ""LeRoy W. Homer Jr. Foundation"", ""François Coli"", ""Charles Nungesser"", ""Old Smokey""]","[""Gameel Al-Batouti""]",1,1,5,json,
HotpotQA,hotpotqa,94,94,Are The Datsuns and The Black Crowes both rock bands?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""The Datsuns"", ""Marc Ford"", ""The Black Crowes"", ""List of awards and nominations received by AC/DC"", ""Shake Your Money Maker (album)""]",[],,,,,
HotpotQA,hotpotqa,94,94,Are The Datsuns and The Black Crowes both rock bands?,setr_faithful,2,2,1.0,1,0,"[0, 2, 12, 19, 1]","[""The Datsuns"", ""The Black Crowes"", ""Trigger Hippy"", ""Matt Gorman"", ""Marc Ford""]",[],,,,,
HotpotQA,hotpotqa,94,94,Are The Datsuns and The Black Crowes both rock bands?,dbec_selective,2,2,1.0,1,0,"[2, 0, 1, 3, 4]","[""The Black Crowes"", ""The Datsuns"", ""Marc Ford"", ""List of awards and nominations received by AC/DC"", ""Shake Your Money Maker (album)""]",[],,,,,
HotpotQA,hotpotqa,94,94,Are The Datsuns and The Black Crowes both rock bands?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[2, 0, 1, 4, 5]","[""The Black Crowes"", ""The Datsuns"", ""Marc Ford"", ""Shake Your Money Maker (album)"", ""Chris Robinson Brotherhood""]",[],1,1,5,json,
HotpotQA,hotpotqa,94,94,Are The Datsuns and The Black Crowes both rock bands?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 2, 4, 5]","[""The Datsuns"", ""Marc Ford"", ""The Black Crowes"", ""Shake Your Money Maker (album)"", ""Chris Robinson Brotherhood""]",[],1,1,5,json,
HotpotQA,hotpotqa,95,95, Legends of the Fall was based on a novella by what poetry and fiction writer?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Jim Harrison"", ""Legends of the Fall"", ""Robert Penn Warren"", ""Youth Without Youth (film)"", ""Of Mice and Men (1992 film)""]",[],,,,,
HotpotQA,hotpotqa,95,95, Legends of the Fall was based on a novella by what poetry and fiction writer?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Jim Harrison"", ""Legends of the Fall"", ""Robert Penn Warren"", ""Youth Without Youth (film)"", ""Of Mice and Men (1992 film)""]",[],,,,,
HotpotQA,hotpotqa,95,95, Legends of the Fall was based on a novella by what poetry and fiction writer?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Jim Harrison"", ""Legends of the Fall"", ""Robert Penn Warren"", ""Youth Without Youth (film)"", ""Of Mice and Men (1992 film)""]",[],,,,,
HotpotQA,hotpotqa,95,95, Legends of the Fall was based on a novella by what poetry and fiction writer?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[0, 2, 34, 52, 64]","[""Jim Harrison"", ""Robert Penn Warren"", ""Donna Gigliotti"", ""Paola Corso"", ""Enid Shomer""]","[""Legends of the Fall""]",1,1,5,json,
HotpotQA,hotpotqa,95,95, Legends of the Fall was based on a novella by what poetry and fiction writer?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Jim Harrison"", ""Legends of the Fall"", ""Robert Penn Warren"", ""Youth Without Youth (film)"", ""Of Mice and Men (1992 film)""]",[],1,1,5,json,
HotpotQA,hotpotqa,96,96,Rimo I and Passu Sar are both part of which mountain range?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Passu Sar"", ""Rimo I"", ""Yukshin Gardan Sar"", ""Mingli Sar"", ""Distaghil Sar""]",[],,,,,
HotpotQA,hotpotqa,96,96,Rimo I and Passu Sar are both part of which mountain range?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Passu Sar"", ""Rimo I"", ""Yukshin Gardan Sar"", ""Mingli Sar"", ""Distaghil Sar""]",[],,,,,
HotpotQA,hotpotqa,96,96,Rimo I and Passu Sar are both part of which mountain range?,dbec_selective,2,2,1.0,1,0,"[4, 1, 0, 2, 3]","[""Distaghil Sar"", ""Rimo I"", ""Passu Sar"", ""Yukshin Gardan Sar"", ""Mingli Sar""]",[],,,,,
HotpotQA,hotpotqa,96,96,Rimo I and Passu Sar are both part of which mountain range?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 19, 3, 2]","[""Rimo I"", ""Passu Sar"", ""Hinterautal-Vomper Chain"", ""Mingli Sar"", ""Yukshin Gardan Sar""]",[],1,1,5,json,
HotpotQA,hotpotqa,96,96,Rimo I and Passu Sar are both part of which mountain range?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 3, 19, 24]","[""Passu Sar"", ""Rimo I"", ""Mingli Sar"", ""Hinterautal-Vomper Chain"", ""American Border Peak""]",[],1,1,5,json,
HotpotQA,hotpotqa,97,97,"What was the country which has border with the village where an Austrian forest caretaker, naturalist, pseudoscientistref>Ronald Engert: ""Die Forellenturbine als Prinzip der kostenlosen Energiegewinnung born?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Viktor Schauberger"", ""Holzschlag, Austria"", ""Leopold Lummerstorfer"", ""Universum (magazine)"", ""Ockelbo-Lundgren""]",[],,,,,
HotpotQA,hotpotqa,97,97,"What was the country which has border with the village where an Austrian forest caretaker, naturalist, pseudoscientistref>Ronald Engert: ""Die Forellenturbine als Prinzip der kostenlosen Energiegewinnung born?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Viktor Schauberger"", ""Holzschlag, Austria"", ""Leopold Lummerstorfer"", ""Universum (magazine)"", ""Ockelbo-Lundgren""]",[],,,,,
HotpotQA,hotpotqa,97,97,"What was the country which has border with the village where an Austrian forest caretaker, naturalist, pseudoscientistref>Ronald Engert: ""Die Forellenturbine als Prinzip der kostenlosen Energiegewinnung born?",dbec_selective,2,2,1.0,1,0,"[1, 0, 60, 2, 3]","[""Holzschlag, Austria"", ""Viktor Schauberger"", ""1876 in Germany"", ""Leopold Lummerstorfer"", ""Universum (magazine)""]",[],,,,,
HotpotQA,hotpotqa,97,97,"What was the country which has border with the village where an Austrian forest caretaker, naturalist, pseudoscientistref>Ronald Engert: ""Die Forellenturbine als Prinzip der kostenlosen Energiegewinnung born?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 31, 30, 2]","[""Holzschlag, Austria"", ""Viktor Schauberger"", ""2006 BA-CA-TennisTrophy"", ""Dolní Benešov"", ""Leopold Lummerstorfer""]",[],1,1,5,json,
HotpotQA,hotpotqa,97,97,"What was the country which has border with the village where an Austrian forest caretaker, naturalist, pseudoscientistref>Ronald Engert: ""Die Forellenturbine als Prinzip der kostenlosen Energiegewinnung born?",rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 21, 49, 74]","[""Viktor Schauberger"", ""Holzschlag, Austria"", ""Ludwig Boltzmann Institute for Neo-Latin Studies"", ""Conrad IV of Bussnang"", ""Stefan–Boltzmann constant""]",[],1,1,5,json,
HotpotQA,hotpotqa,98,98,Which team did Joe Buck's father broadcast for?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""J. Buck's"", ""Bob Buck"", ""Joe Buck"", ""Solomon Islands Broadcasting Corporation"", ""Joe Buck Live""]",[],,,,,
HotpotQA,hotpotqa,98,98,Which team did Joe Buck's father broadcast for?,setr_faithful,2,2,1.0,1,0,"[1, 2, 6, 8, 0]","[""Bob Buck"", ""Joe Buck"", ""2010 Major League Baseball All-Star Game"", ""2009 Major League Baseball All-Star Game"", ""J. Buck's""]",[],,,,,
HotpotQA,hotpotqa,98,98,Which team did Joe Buck's father broadcast for?,dbec_selective,2,2,1.0,1,0,"[1, 9, 2, 0, 3]","[""Bob Buck"", ""List of Major League Baseball on Fox broadcasters"", ""Joe Buck"", ""J. Buck's"", ""Solomon Islands Broadcasting Corporation""]",[],,,,,
HotpotQA,hotpotqa,98,98,Which team did Joe Buck's father broadcast for?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[2, 1, 9, 44, 41]","[""Joe Buck"", ""Bob Buck"", ""List of Major League Baseball on Fox broadcasters"", ""1973 NCAA College Division football rankings"", ""Craig Kilborn""]",[],1,1,5,json,
HotpotQA,hotpotqa,98,98,Which team did Joe Buck's father broadcast for?,rankgpt_select5_no_think,2,2,1.0,1,0,"[1, 2, 6, 14, 96]","[""Bob Buck"", ""Joe Buck"", ""2010 Major League Baseball All-Star Game"", ""Matt Vasgersian"", ""Larry Doyle (baseball)""]",[],1,1,5,json,
HotpotQA,hotpotqa,99,99,What is the name of the city located near the historical region known as Margianḗ in Greek?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Margiana"", ""Attica"", ""Merv"", ""Syracuse, Sicily"", ""Maximus of Tyre""]",[],,,,,
HotpotQA,hotpotqa,99,99,What is the name of the city located near the historical region known as Margianḗ in Greek?,setr_faithful,2,2,1.0,1,0,"[0, 2, 1, 3, 4]","[""Margiana"", ""Merv"", ""Attica"", ""Syracuse, Sicily"", ""Maximus of Tyre""]",[],,,,,
HotpotQA,hotpotqa,99,99,What is the name of the city located near the historical region known as Margianḗ in Greek?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Margiana"", ""Attica"", ""Merv"", ""Syracuse, Sicily"", ""Maximus of Tyre""]",[],,,,,
HotpotQA,hotpotqa,99,99,What is the name of the city located near the historical region known as Margianḗ in Greek?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[2, 0, 22, 5, 11]","[""Merv"", ""Margiana"", ""Jittery Joe's"", ""Drangiana"", ""Calabria""]",[],1,1,5,json,
HotpotQA,hotpotqa,99,99,What is the name of the city located near the historical region known as Margianḗ in Greek?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 2, 5, 17, 31]","[""Margiana"", ""Merv"", ""Drangiana"", ""Agri (river)"", ""Oedipus Rex""]",[],1,1,5,json,
MuSiQue,musique,0,0,When was the person who Messi's goals in Copa del Rey compared to get signed by Barcelona?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""FC Barcelona"", ""FC Barcelona"", ""FC Barcelona"", ""Iker Muniain"", ""Lionel Messi""]",[],,,,,
MuSiQue,musique,0,0,When was the person who Messi's goals in Copa del Rey compared to get signed by Barcelona?,setr_faithful,2,2,1.0,1,0,"[0, 1, 6, 7, 11]","[""FC Barcelona"", ""FC Barcelona"", ""FC Barcelona"", ""FC Barcelona"", ""FC Barcelona""]",[],,,,,
MuSiQue,musique,0,0,When was the person who Messi's goals in Copa del Rey compared to get signed by Barcelona?,dbec_selective,2,2,1.0,1,0,"[0, 1, 13, 2, 3]","[""FC Barcelona"", ""FC Barcelona"", ""List of international goals scored by Lionel Messi"", ""FC Barcelona"", ""Iker Muniain""]",[],,,,,
MuSiQue,musique,0,0,When was the person who Messi's goals in Copa del Rey compared to get signed by Barcelona?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 3, 14, 17, 19]","[""FC Barcelona"", ""Iker Muniain"", ""FC Barcelona"", ""List of La Liga top scorers"", ""List of La Liga top scorers""]",[],1,1,5,json,
MuSiQue,musique,0,0,When was the person who Messi's goals in Copa del Rey compared to get signed by Barcelona?,rankgpt_select5_no_think,2,2,1.0,1,0,"[1, 14, 17, 3, 20]","[""FC Barcelona"", ""FC Barcelona"", ""List of La Liga top scorers"", ""Iker Muniain"", ""Jesús Aranguren""]",[],1,1,5,json,
MuSiQue,musique,1,1,"What month did the Tripartite discussions begin between Britain, France, and the country where, despite being headquartered in the nation called the nobilities commonwealth, the top-ranking Warsaw Pact operatives originated?",source_order,3,2,0.6666666666666666,0,1,"[0, 1, 2, 3, 4]","[""Warsaw Pact"", ""Molotov–Ribbentrop Pact"", ""Warsaw Pact"", ""Allies of World War II"", ""Warsaw Pact""]","[""Szlachta""]",,,,,
MuSiQue,musique,1,1,"What month did the Tripartite discussions begin between Britain, France, and the country where, despite being headquartered in the nation called the nobilities commonwealth, the top-ranking Warsaw Pact operatives originated?",setr_faithful,3,2,0.6666666666666666,0,1,"[1, 3, 0, 2, 4]","[""Molotov–Ribbentrop Pact"", ""Allies of World War II"", ""Warsaw Pact"", ""Warsaw Pact"", ""Warsaw Pact""]","[""Szlachta""]",,,,,
